"name","result.year","result.code","result.category"
"Abida vergniesiana","2011","NT","Near Threatened"
"Abies bracteata","2013","NT","Near Threatened"
"Abies bracteata","1998","LR/cd","Lower Risk/conservation dependent"
"Abies bracteata","1998","R","Rare"
"Abies cilicica","2013","NT","Near Threatened"
"Abies cilicica","1998","LR/lc","Lower Risk/least concern"
"Abies holophylla","2013","NT","Near Threatened"
"Abies holophylla","1998","LR/lc","Lower Risk/least concern"
"Abies homolepis","2013","NT","Near Threatened"
"Abies homolepis","1998","LR/lc","Lower Risk/least concern"
"Abies kawakamii","2013","NT","Near Threatened"
"Abies kawakamii","1998","LR/nt","Lower Risk/near threatened"
"Abies kawakamii","1998","nt","Not Threatened"
"Abies spectabilis","2011","NT","Near Threatened"
"Abies spectabilis","1998","LR/lc","Lower Risk/least concern"
"Abies vejarii","2013","NT","Near Threatened"
"Abies vejarii","1998","LR/lc","Lower Risk/least concern"
"Aborichthys kempi","2010","NT","Near Threatened"
"Abrothrix sanborni","2008","NT","Near Threatened"
"Abrothrix sanborni","1996","LR/lc","Lower Risk/least concern"
"Abrus madagascariensis","2017","NT","Near Threatened"
"Aburria aburri","2016","NT","Near Threatened"
"Aburria aburri","2012","NT","Near Threatened"
"Aburria aburri","2008","NT","Near Threatened"
"Aburria aburri","2004","NT","Near Threatened"
"Aburria aburri","2000","LR/nt","Lower Risk/near threatened"
"Aburria aburri","1994","LR/nt","Lower Risk/near threatened"
"Aburria aburri","1988","LR/lc","Lower Risk/least concern"
"Acacia asepala","2017","NT","Near Threatened"
"Acacia ataxiphylla","2012","NT","Near Threatened"
"Acacia ausfeldii","2012","NT","Near Threatened"
"Acacia jacksonioides","2012","NT","Near Threatened"
"Acacia loderi","2012","NT","Near Threatened"
"Acacia negrii","2012","NT","Near Threatened"
"Acacia pennivenia","2004","NT","Near Threatened"
"Acacia pennivenia","1998","V","Vulnerable"
"Acacia pennivenia","1998","VU","Vulnerable"
"Acacia somalensis","2012","NT","Near Threatened"
"Acalypha cupricola","2014","NT","Near Threatened"
"Acalypha dictyoneura","2004","NT","Near Threatened"
"Acanthastrea hillae","2014","NT","Near Threatened"
"Acanthastrea hillae","2008","NT","Near Threatened"
"Acanthastrea lordhowensis","2008","NT","Near Threatened"
"Acanthastrea maxima","2008","NT","Near Threatened"
"Acanthastrea rotundoflora","2014","NT","Near Threatened"
"Acanthastrea rotundoflora","2008","NT","Near Threatened"
"Acanthastrea subechinata","2008","NT","Near Threatened"
"Acanthixalus sonjae","2006","NT","Near Threatened"
"Acanthixalus sonjae","2004","EN","Endangered"
"Acanthobrama lissneri","2014","NT","Near Threatened"
"Acanthobrama lissneri","2006","LC","Least Concern"
"Acanthodactylus bedriagai","2006","NT","Near Threatened"
"Acanthodactylus savignyi","2006","NT","Near Threatened"
"Acanthopagrus chinshira","2014","NT","Near Threatened"
"Acanthosyris annonagustata","2004","NT","Near Threatened"
"Acantopsis multistigmatus","2010","NT","Near Threatened"
"Accipiter collaris","2016","NT","Near Threatened"
"Accipiter collaris","2012","NT","Near Threatened"
"Accipiter collaris","2008","NT","Near Threatened"
"Accipiter collaris","2004","NT","Near Threatened"
"Accipiter collaris","2000","LR/nt","Lower Risk/near threatened"
"Accipiter collaris","1994","LR/nt","Lower Risk/near threatened"
"Accipiter collaris","1988","T","Threatened"
"Accipiter erythrauchen","2016","NT","Near Threatened"
"Accipiter erythrauchen","2014","NT","Near Threatened"
"Accipiter erythrauchen","2012","LC","Least Concern"
"Accipiter erythrauchen","2009","LC","Least Concern"
"Accipiter erythrauchen","2008","LC","Least Concern"
"Accipiter erythrauchen","2004","LC","Least Concern"
"Accipiter erythrauchen","2000","LR/lc","Lower Risk/least concern"
"Accipiter erythrauchen","1994","LR/lc","Lower Risk/least concern"
"Accipiter erythrauchen","1988","LR/lc","Lower Risk/least concern"
"Accipiter haplochrous","2016","NT","Near Threatened"
"Accipiter haplochrous","2012","NT","Near Threatened"
"Accipiter haplochrous","2008","NT","Near Threatened"
"Accipiter haplochrous","2004","NT","Near Threatened"
"Accipiter haplochrous","2000","LR/nt","Lower Risk/near threatened"
"Accipiter haplochrous","1994","LR/lc","Lower Risk/least concern"
"Accipiter haplochrous","1988","LR/lc","Lower Risk/least concern"
"Accipiter henicogrammus","2016","NT","Near Threatened"
"Accipiter henicogrammus","2014","NT","Near Threatened"
"Accipiter henicogrammus","2012","LC","Least Concern"
"Accipiter henicogrammus","2009","LC","Least Concern"
"Accipiter henicogrammus","2008","LC","Least Concern"
"Accipiter henicogrammus","2004","LC","Least Concern"
"Accipiter henicogrammus","2000","LR/lc","Lower Risk/least concern"
"Accipiter henicogrammus","1994","LR/lc","Lower Risk/least concern"
"Accipiter henicogrammus","1988","LR/lc","Lower Risk/least concern"
"Accipiter henstii","2016","NT","Near Threatened"
"Accipiter henstii","2012","NT","Near Threatened"
"Accipiter henstii","2008","NT","Near Threatened"
"Accipiter henstii","2004","NT","Near Threatened"
"Accipiter henstii","2000","LR/nt","Lower Risk/near threatened"
"Accipiter henstii","1994","LR/nt","Lower Risk/near threatened"
"Accipiter henstii","1988","NT","Near Threatened"
"Accipiter madagascariensis","2016","NT","Near Threatened"
"Accipiter madagascariensis","2012","NT","Near Threatened"
"Accipiter madagascariensis","2008","NT","Near Threatened"
"Accipiter madagascariensis","2004","NT","Near Threatened"
"Accipiter madagascariensis","2000","LR/nt","Lower Risk/near threatened"
"Accipiter madagascariensis","1994","LR/nt","Lower Risk/near threatened"
"Accipiter madagascariensis","1988","NT","Near Threatened"
"Accipiter nanus","2016","NT","Near Threatened"
"Accipiter nanus","2012","NT","Near Threatened"
"Accipiter nanus","2008","NT","Near Threatened"
"Accipiter nanus","2004","NT","Near Threatened"
"Accipiter nanus","2000","LR/nt","Lower Risk/near threatened"
"Accipiter nanus","1994","LR/nt","Lower Risk/near threatened"
"Accipiter nanus","1988","T","Threatened"
"Accipiter poliogaster","2016","NT","Near Threatened"
"Accipiter poliogaster","2012","NT","Near Threatened"
"Accipiter poliogaster","2009","LC","Least Concern"
"Accipiter poliogaster","2008","LC","Least Concern"
"Accipiter poliogaster","2004","LC","Least Concern"
"Accipiter poliogaster","2000","LR/lc","Lower Risk/least concern"
"Accipiter poliogaster","1994","LR/nt","Lower Risk/near threatened"
"Accipiter poliogaster","1988","T","Threatened"
"Acella haldemani","2017","NT","Near Threatened"
"Acer erythranthum","2017","NT","Near Threatened"
"Acer erythranthum","1998","LR/nt","Lower Risk/near threatened"
"Acer erythranthum","1997","R","Rare"
"Achalinus werneri","2017","NT","Near Threatened"
"Achalinus werneri","1996","VU","Vulnerable"
"Achalinus werneri","1994","R","Rare"
"Achoerodus viridis","2010","NT","Near Threatened"
"Achyranthes talbotii","2014","NT","Near Threatened"
"Achyranthes talbotii","2004","VU","Vulnerable"
"Achyranthes talbotii","2000","EN","Endangered"
"Acicula hausdorfi","2011","NT","Near Threatened"
"Acicula hausdorfi","1996","DD","Data Deficient"
"Acinipe galvagnii","2016","NT","Near Threatened"
"Acipenser medirostris","2006","NT","Near Threatened"
"Acipenser medirostris","1996","VU","Vulnerable"
"Acipenser oxyrinchus","2006","NT","Near Threatened"
"Acipenser oxyrinchus","1996","LR/nt","Lower Risk/near threatened"
"Acipenser oxyrinchus","1990","V","Vulnerable"
"Acipenser oxyrinchus","1988","V","Vulnerable"
"Acipenser oxyrinchus","1986","V","Vulnerable"
"Acmopyle pancheri","2010","NT","Near Threatened"
"Acmopyle pancheri","2000","LR/nt","Lower Risk/near threatened"
"Aconitum austrokoreense","2016","NT","Near Threatened"
"Acontias richardi","2017","NT","Near Threatened"
"Acrocephalus kerearako","2016","NT","Near Threatened"
"Acrocephalus kerearako","2012","NT","Near Threatened"
"Acrocephalus kerearako","2008","NT","Near Threatened"
"Acrocephalus kerearako","2004","NT","Near Threatened"
"Acrocephalus kerearako","2000","LR/nt","Lower Risk/near threatened"
"Acrocephalus kerearako","1994","LR/lc","Lower Risk/least concern"
"Acrocephalus kerearako","1988","LR/lc","Lower Risk/least concern"
"Acrocephalus rodericanus","2016","NT","Near Threatened"
"Acrocephalus rodericanus","2013","NT","Near Threatened"
"Acrocephalus rodericanus","2012","EN","Endangered"
"Acrocephalus rodericanus","2008","EN","Endangered"
"Acrocephalus rodericanus","2006","EN","Endangered"
"Acrocephalus rodericanus","2004","EN","Endangered"
"Acrocephalus rodericanus","2000","EN","Endangered"
"Acrocephalus rodericanus","1996","CR","Critically Endangered"
"Acrocephalus rodericanus","1994","CR","Critically Endangered"
"Acrocephalus rodericanus","1988","T","Threatened"
"Acrocephalus sechellensis","2016","NT","Near Threatened"
"Acrocephalus sechellensis","2015","NT","Near Threatened"
"Acrocephalus sechellensis","2012","VU","Vulnerable"
"Acrocephalus sechellensis","2008","VU","Vulnerable"
"Acrocephalus sechellensis","2004","VU","Vulnerable"
"Acrocephalus sechellensis","2000","VU","Vulnerable"
"Acrocephalus sechellensis","1996","VU","Vulnerable"
"Acrocephalus sechellensis","1994","VU","Vulnerable"
"Acrocephalus sechellensis","1988","T","Threatened"
"Acrogomphus malayanus","2009","NT","Near Threatened"
"Acroloxus coloradensis","2017","NT","Near Threatened"
"Acroloxus coloradensis","1996","VU","Vulnerable"
"Acroloxus coloradensis","1994","I","Indeterminate"
"Acropogon chalopiniae","2017","NT","Near Threatened"
"Acropogon fatsioides","2017","NT","Near Threatened"
"Acropogon fatsioides","1998","V","Vulnerable"
"Acropogon fatsioides","1998","VU","Vulnerable"
"Acropogon merytifolius","2017","NT","Near Threatened"
"Acropogon schefflerifolius","2017","NT","Near Threatened"
"Acropora appressa","2008","NT","Near Threatened"
"Acropora arabensis","2008","NT","Near Threatened"
"Acropora austera","2008","NT","Near Threatened"
"Acropora carduus","2008","NT","Near Threatened"
"Acropora digitifera","2014","NT","Near Threatened"
"Acropora digitifera","2008","NT","Near Threatened"
"Acropora divaricata","2008","NT","Near Threatened"
"Acropora florida","2014","NT","Near Threatened"
"Acropora florida","2008","NT","Near Threatened"
"Acropora formosa","2014","NT","Near Threatened"
"Acropora formosa","2008","NT","Near Threatened"
"Acropora glauca","2008","NT","Near Threatened"
"Acropora granulosa","2014","NT","Near Threatened"
"Acropora granulosa","2008","NT","Near Threatened"
"Acropora humilis","2014","NT","Near Threatened"
"Acropora humilis","2008","NT","Near Threatened"
"Acropora hyacinthus","2008","NT","Near Threatened"
"Acropora loripes","2014","NT","Near Threatened"
"Acropora loripes","2008","NT","Near Threatened"
"Acropora lutkeni","2014","NT","Near Threatened"
"Acropora lutkeni","2008","NT","Near Threatened"
"Acropora millepora","2014","NT","Near Threatened"
"Acropora millepora","2008","NT","Near Threatened"
"Acropora monticulosa","2014","NT","Near Threatened"
"Acropora monticulosa","2008","NT","Near Threatened"
"Acropora nana","2008","NT","Near Threatened"
"Acropora nasuta","2014","NT","Near Threatened"
"Acropora nasuta","2008","NT","Near Threatened"
"Acropora pichoni","2008","NT","Near Threatened"
"Acropora secale","2014","NT","Near Threatened"
"Acropora secale","2008","NT","Near Threatened"
"Acropora selago","2008","NT","Near Threatened"
"Acropora tenuis","2014","NT","Near Threatened"
"Acropora tenuis","2008","NT","Near Threatened"
"Acrossocheilus rendahli","2011","NT","Near Threatened"
"Acroteriobatus salalah","2006","DD","Data Deficient"
"Acroteriobatus zanzibarensis","2016","NT","Near Threatened"
"Acroteriobatus zanzibarensis","2006","NT","Near Threatened"
"Actenoides capucinus","2016","NT","Near Threatened"
"Actenoides capucinus","2014","NT","Near Threatened"
"Actenoides concretus","2016","NT","Near Threatened"
"Actenoides concretus","2012","NT","Near Threatened"
"Actenoides concretus","2008","NT","Near Threatened"
"Actenoides concretus","2004","NT","Near Threatened"
"Actenoides concretus","2000","LR/nt","Lower Risk/near threatened"
"Actenoides concretus","1994","LR/lc","Lower Risk/least concern"
"Actenoides concretus","1988","LR/lc","Lower Risk/least concern"
"Actenoides monachus","2016","NT","Near Threatened"
"Actenoides monachus","2014","NT","Near Threatened"
"Actenoides princeps","2016","NT","Near Threatened"
"Actenoides princeps","2014","NT","Near Threatened"
"Actinella anaglyptica","2000","VU","Vulnerable"
"Actinella anaglyptica","1996","VU","Vulnerable"
"Actinella anaglyptica","1994","V","Vulnerable"
"Actinodura sodangorum","2017","NT","Near Threatened"
"Actinodura sodangorum","2016","NT","Near Threatened"
"Actinodura sodangorum","2013","NT","Near Threatened"
"Actinodura sodangorum","2012","VU","Vulnerable"
"Actinodura sodangorum","2008","VU","Vulnerable"
"Actinodura sodangorum","2004","VU","Vulnerable"
"Actinodura sodangorum","2000","VU","Vulnerable"
"Actinodura sodangorum","1994","NR","Not Recognized"
"Actinodura sodangorum","1988","NR","Not Recognized"
"Actinostrobus acuminatus","2013","NT","Near Threatened"
"Actinostrobus acuminatus","1998","LR/nt","Lower Risk/near threatened"
"Actinostrobus acuminatus","1998","R","Rare"
"Actophilornis albinucha","2016","NT","Near Threatened"
"Actophilornis albinucha","2015","NT","Near Threatened"
"Actophilornis albinucha","2012","NT","Near Threatened"
"Actophilornis albinucha","2009","LC","Least Concern"
"Actophilornis albinucha","2008","LC","Least Concern"
"Actophilornis albinucha","2004","LC","Least Concern"
"Actophilornis albinucha","2000","LR/lc","Lower Risk/least concern"
"Actophilornis albinucha","1994","LR/lc","Lower Risk/least concern"
"Actophilornis albinucha","1988","LR/lc","Lower Risk/least concern"
"Adelotus brevis","2004","NT","Near Threatened"
"Adelotus brevis","2002","NT","Near Threatened"
"Adelotus brevis","1996","LR/nt","Lower Risk/near threatened"
"Adelotus brevis","1994","K","Insufficiently Known"
"Adesmia sanjuanensis","2012","NT","Near Threatened"
"Adolfus alleni","2014","NT","Near Threatened"
"Adolfus masavaensis","2014","NT","Near Threatened"
"Aechmea napoensis","2003","NT","Near Threatened"
"Aegialitis rotundifolia","2010","NT","Near Threatened"
"Aegiceras floridum","2010","NT","Near Threatened"
"Aegilops bicornis","2017","NT","Near Threatened"
"Aegiphila ferruginea","2004","NT","Near Threatened"
"Aegiphila ferruginea","1998","VU","Vulnerable"
"Aegiphila obovata","2017","NT","Near Threatened"
"Aegithina viridissima","2016","NT","Near Threatened"
"Aegithina viridissima","2012","NT","Near Threatened"
"Aegithina viridissima","2008","NT","Near Threatened"
"Aegithina viridissima","2004","NT","Near Threatened"
"Aegithina viridissima","2000","LR/nt","Lower Risk/near threatened"
"Aegithina viridissima","1994","LR/lc","Lower Risk/least concern"
"Aegithina viridissima","1988","LR/lc","Lower Risk/least concern"
"Aegopis tenerrimus","2017","NT","Near Threatened"
"Aegypius monachus","2017","NT","Near Threatened"
"Aegypius monachus","2016","NT","Near Threatened"
"Aegypius monachus","2013","NT","Near Threatened"
"Aegypius monachus","2012","NT","Near Threatened"
"Aegypius monachus","2008","NT","Near Threatened"
"Aegypius monachus","2006","NT","Near Threatened"
"Aegypius monachus","2004","NT","Near Threatened"
"Aegypius monachus","2000","LR/nt","Lower Risk/near threatened"
"Aegypius monachus","1994","LR/nt","Lower Risk/near threatened"
"Aegypius monachus","1988","T","Threatened"
"Aeollanthus saxatilis","2014","NT","Near Threatened"
"Aequatorium repandiforme","2003","NT","Near Threatened"
"Aerangis macrocentra","2016","NT","Near Threatened"
"Aeretes melanopterus","2016","NT","Near Threatened"
"Aeretes melanopterus","2008","NT","Near Threatened"
"Aeretes melanopterus","1996","LR/nt","Lower Risk/near threatened"
"Aerodramus francicus","2016","NT","Near Threatened"
"Aerodramus francicus","2012","NT","Near Threatened"
"Aerodramus francicus","2008","NT","Near Threatened"
"Aerodramus francicus","2004","NT","Near Threatened"
"Aerodramus francicus","2000","LR/nt","Lower Risk/near threatened"
"Aerodramus francicus","1994","LR/nt","Lower Risk/near threatened"
"Aerodramus francicus","1988","NT","Near Threatened"
"Aerodramus vulcanorum","2017","NT","Near Threatened"
"Aerodramus vulcanorum","2016","NT","Near Threatened"
"Aerodramus vulcanorum","2012","NT","Near Threatened"
"Aerodramus vulcanorum","2008","NT","Near Threatened"
"Aerodramus vulcanorum","2004","NT","Near Threatened"
"Aerodramus vulcanorum","2000","LR/nt","Lower Risk/near threatened"
"Aerodramus vulcanorum","1996","VU","Vulnerable"
"Aerodramus vulcanorum","1994","VU","Vulnerable"
"Aerodramus vulcanorum","1988","LR/lc","Lower Risk/least concern"
"Aeschynomene venulosa","2012","NT","Near Threatened"
"Aetheolaena cuencana","2003","NT","Near Threatened"
"Aetheolaena lingulata","2003","NT","Near Threatened"
"Aetheolaena mojandensis","2003","NT","Near Threatened"
"Aethopyga boltoni","2016","NT","Near Threatened"
"Aethopyga boltoni","2012","NT","Near Threatened"
"Aethopyga boltoni","2008","NT","Near Threatened"
"Aethopyga boltoni","2004","NT","Near Threatened"
"Aethopyga boltoni","2000","LR/nt","Lower Risk/near threatened"
"Aethopyga boltoni","1994","LR/nt","Lower Risk/near threatened"
"Aethopyga boltoni","1988","LR/lc","Lower Risk/least concern"
"Aethopyga linaraborae","2016","NT","Near Threatened"
"Aethopyga linaraborae","2012","NT","Near Threatened"
"Aethopyga linaraborae","2008","NT","Near Threatened"
"Aethopyga linaraborae","2004","NT","Near Threatened"
"Aethopyga linaraborae","2000","LR/nt","Lower Risk/near threatened"
"Aethopyga linaraborae","1994","NR","Not Recognized"
"Aethopyga linaraborae","1988","NR","Not Recognized"
"Aethopyga primigenia","2016","NT","Near Threatened"
"Aethopyga primigenia","2012","NT","Near Threatened"
"Aethopyga primigenia","2008","NT","Near Threatened"
"Aethopyga primigenia","2004","NT","Near Threatened"
"Aethopyga primigenia","2000","LR/nt","Lower Risk/near threatened"
"Aethopyga primigenia","1994","LR/lc","Lower Risk/least concern"
"Aethopyga primigenia","1988","LR/lc","Lower Risk/least concern"
"Aetobatus narinari","2006","NT","Near Threatened"
"Aetobatus narinari","2000","DD","Data Deficient"
"Afrixalus vibekensis","2004","NT","Near Threatened"
"Afrocarpus dawei","2013","NT","Near Threatened"
"Afrocarpus dawei","2007","NT","Near Threatened"
"Afrocarpus dawei","1998","LR/lc","Lower Risk/least concern"
"Afroedura hawequensis","2017","NT","Near Threatened"
"Afroedura hawequensis","1996","LR/nt","Lower Risk/near threatened"
"Afroedura hawequensis","1994","R","Rare"
"Afroedura major","2017","NT","Near Threatened"
"Afropomus balanoidea","2010","NT","Near Threatened"
"Afropomus balanoidea","2009","NT","Near Threatened"
"Agalychnis terranova","2017","NT","Near Threatened"
"Agapornis fischeri","2016","NT","Near Threatened"
"Agapornis fischeri","2012","NT","Near Threatened"
"Agapornis fischeri","2008","NT","Near Threatened"
"Agapornis fischeri","2004","NT","Near Threatened"
"Agapornis fischeri","2000","LR/nt","Lower Risk/near threatened"
"Agapornis fischeri","1994","LR/nt","Lower Risk/near threatened"
"Agapornis fischeri","1988","LR/lc","Lower Risk/least concern"
"Agapornis lilianae","2016","NT","Near Threatened"
"Agapornis lilianae","2012","NT","Near Threatened"
"Agapornis lilianae","2008","NT","Near Threatened"
"Agapornis lilianae","2004","NT","Near Threatened"
"Agapornis lilianae","2000","LR/lc","Lower Risk/least concern"
"Agapornis lilianae","1994","LR/lc","Lower Risk/least concern"
"Agapornis lilianae","1988","LR/lc","Lower Risk/least concern"
"Agardhiella banatica","2011","NT","Near Threatened"
"Agardhiella mista","2017","NT","Near Threatened"
"Agardhiella pirotana","2011","NT","Near Threatened"
"Agardhiella reinhardti","2011","NT","Near Threatened"
"Agaricia tenuifolia","2008","NT","Near Threatened"
"Agathidium pulchellum","2010","NT","Near Threatened"
"Agathis atropurpurea","2013","NT","Near Threatened"
"Agathis atropurpurea","1998","LR/nt","Lower Risk/near threatened"
"Agathis atropurpurea","1998","R","Rare"
"Agathis labillardieri","2013","NT","Near Threatened"
"Agathis labillardieri","1998","LR/lc","Lower Risk/least concern"
"Agathis microstachya","2013","NT","Near Threatened"
"Agathis microstachya","1998","LR/cd","Lower Risk/conservation dependent"
"Agathis microstachya","1998","R","Rare"
"Agathis silbae","2013","NT","Near Threatened"
"Agathis silbae","1998","R","Rare"
"Agathis silbae","1998","VU","Vulnerable"
"Agathylla goldi","2017","NT","Near Threatened"
"Agathylla viperina","2017","NT","Near Threatened"
"Ageratina rhypodes","2003","NT","Near Threatened"
"Agkistrodon bilineatus","2007","NT","Near Threatened"
"Aglaeactis castelnaudii","2017","NT","Near Threatened"
"Aglaeactis castelnaudii","2016","LC","Least Concern"
"Aglaeactis castelnaudii","2012","LC","Least Concern"
"Aglaeactis castelnaudii","2009","LC","Least Concern"
"Aglaeactis castelnaudii","2008","LC","Least Concern"
"Aglaeactis castelnaudii","2004","LC","Least Concern"
"Aglaeactis castelnaudii","2000","LR/lc","Lower Risk/least concern"
"Aglaeactis castelnaudii","1994","LR/lc","Lower Risk/least concern"
"Aglaeactis castelnaudii","1988","LR/lc","Lower Risk/least concern"
"Aglyptodactylus chorus","2016","NT","Near Threatened"
"Agriocnemis dobsoni","2017","NT","Near Threatened"
"Agriocnemis dobsoni","2009","DD","Data Deficient"
"Ahaetulla dispar","2013","NT","Near Threatened"
"Ailia coila","2011","NT","Near Threatened"
"Ailia coila","2010","NT","Near Threatened"
"Ailuronyx tachyscopaeus","2006","NT","Near Threatened"
"Akodon siberiae","2008","NT","Near Threatened"
"Akodon siberiae","1996","VU","Vulnerable"
"Albinaria grayana","2017","NT","Near Threatened"
"Albinaria violacea","2017","NT","Near Threatened"
"Albizia thompsonii","2012","NT","Near Threatened"
"Albula vulpes","2012","NT","Near Threatened"
"Alburnus tarichi","2014","NT","Near Threatened"
"Alburnus tarichi","1996","DD","Data Deficient"
"Alburnus tarichi","1994","E","Endangered"
"Alca torda","2017","NT","Near Threatened"
"Alca torda","2016","NT","Near Threatened"
"Alca torda","2015","NT","Near Threatened"
"Alca torda","2012","LC","Least Concern"
"Alca torda","2009","LC","Least Concern"
"Alca torda","2008","LC","Least Concern"
"Alca torda","2004","LC","Least Concern"
"Alca torda","2000","LR/lc","Lower Risk/least concern"
"Alca torda","1994","LR/lc","Lower Risk/least concern"
"Alca torda","1988","LR/lc","Lower Risk/least concern"
"Alcedo hercules","2016","NT","Near Threatened"
"Alcedo hercules","2012","NT","Near Threatened"
"Alcedo hercules","2008","NT","Near Threatened"
"Alcedo hercules","2004","NT","Near Threatened"
"Alcedo hercules","2000","LR/nt","Lower Risk/near threatened"
"Alcedo hercules","1996","VU","Vulnerable"
"Alcedo hercules","1994","VU","Vulnerable"
"Alcedo hercules","1988","T","Threatened"
"Alcedo peninsulae","2016","NT","Near Threatened"
"Alcedo peninsulae","2014","NT","Near Threatened"
"Alchemilla bursensis","2014","NT","Near Threatened"
"Alchemilla jaroschenkoi","2014","NT","Near Threatened"
"Alchornea leptogyna","2004","NT","Near Threatened"
"Alcippe brunneicauda","2017","NT","Near Threatened"
"Alcippe brunneicauda","2016","NT","Near Threatened"
"Alcippe brunneicauda","2012","NT","Near Threatened"
"Alcippe brunneicauda","2008","NT","Near Threatened"
"Alcippe brunneicauda","2004","NT","Near Threatened"
"Alcippe brunneicauda","2000","LR/nt","Lower Risk/near threatened"
"Alcippe brunneicauda","1994","LR/lc","Lower Risk/least concern"
"Alcippe brunneicauda","1988","LR/lc","Lower Risk/least concern"
"Alectoris graeca","2016","NT","Near Threatened"
"Alectoris graeca","2015","NT","Near Threatened"
"Alectoris graeca","2012","NT","Near Threatened"
"Alectoris graeca","2009","LC","Least Concern"
"Alectoris graeca","2008","LC","Least Concern"
"Alectoris graeca","2004","LC","Least Concern"
"Alectoris graeca","2000","LR/lc","Lower Risk/least concern"
"Alectoris graeca","1994","LR/lc","Lower Risk/least concern"
"Alectoris graeca","1988","LR/lc","Lower Risk/least concern"
"Alectroenas sganzini","2017","NT","Near Threatened"
"Alectroenas sganzini","2016","LC","Least Concern"
"Alectroenas sganzini","2012","LC","Least Concern"
"Alectroenas sganzini","2009","LC","Least Concern"
"Alectroenas sganzini","2008","LC","Least Concern"
"Alectroenas sganzini","2004","LC","Least Concern"
"Alectroenas sganzini","2000","LR/lc","Lower Risk/least concern"
"Alectroenas sganzini","1994","LR/lc","Lower Risk/least concern"
"Alectroenas sganzini","1988","LR/lc","Lower Risk/least concern"
"Algyroides moreoticus","2006","NT","Near Threatened"
"Alinda vratzatica","2017","NT","Near Threatened"
"Alipiopsitta xanthops","2016","NT","Near Threatened"
"Alipiopsitta xanthops","2012","NT","Near Threatened"
"Alipiopsitta xanthops","2008","NT","Near Threatened"
"Alipiopsitta xanthops","2004","NT","Near Threatened"
"Alipiopsitta xanthops","2000","VU","Vulnerable"
"Alipiopsitta xanthops","1996","VU","Vulnerable"
"Alipiopsitta xanthops","1994","VU","Vulnerable"
"Alipiopsitta xanthops","1988","T","Threatened"
"Allactaga euphratica","2008","NT","Near Threatened"
"Allactaga euphratica","1996","LR/nt","Lower Risk/near threatened"
"Allactaga vinogradovi","2008","NT","Near Threatened"
"Allactaga vinogradovi","1996","LR/lc","Lower Risk/least concern"
"Allaegopis amphikypellon","2017","NT","Near Threatened"
"Allaegopis kerketianus","2017","NT","Near Threatened"
"Allium altaicum","2016","NT","Near Threatened"
"Allium libani","2017","NT","Near Threatened"
"Allium makmelianum","2017","NT","Near Threatened"
"Allium melananthum","2011","NT","Near Threatened"
"Allium roylei","2016","NT","Near Threatened"
"Allium roylei","1998","E","Endangered"
"Allobates mcdiarmidi","2004","NT","Near Threatened"
"Allobates paleovarzensis","2012","NT","Near Threatened"
"Allocnemis mitwabae","2010","NT","Near Threatened"
"Allognathus pyrenaicus","2011","NT","Near Threatened"
"Allopetalia reticulosa","2009","NT","Near Threatened"
"Alocoderus carinifrons","2016","NT","Near Threatened"
"Aloe bargalensis","2013","NT","Near Threatened"
"Aloe congdonii","2009","NT","Near Threatened"
"Aloe deserti","2009","NT","Near Threatened"
"Aloe deserti","1998","V","Vulnerable"
"Aloe framesii","2016","NT","Near Threatened"
"Aloe hahnii","2016","NT","Near Threatened"
"Aloe heliderana","2013","NT","Near Threatened"
"Aloe hemmingii","2013","NT","Near Threatened"
"Aloe jawiyon","2004","NT","Near Threatened"
"Aloe medishiana","2013","NT","Near Threatened"
"Aloe percrassa","2013","NT","Near Threatened"
"Aloe perryi","2004","NT","Near Threatened"
"Aloe pubescens","2013","NT","Near Threatened"
"Aloe richardsiae","2009","NT","Near Threatened"
"Aloe richardsiae","1998","I","Indeterminate"
"Aloe schoelleri","2013","NT","Near Threatened"
"Aloe steudneri","2013","NT","Near Threatened"
"Aloe tewoldei","2013","NT","Near Threatened"
"Alopecoenas canifrons","2016","NT","Near Threatened"
"Alopecoenas canifrons","2012","NT","Near Threatened"
"Alopecoenas canifrons","2008","NT","Near Threatened"
"Alopecoenas canifrons","2004","NT","Near Threatened"
"Alopecoenas canifrons","2000","LR/nt","Lower Risk/near threatened"
"Alopecoenas canifrons","1994","LR/nt","Lower Risk/near threatened"
"Alopecoenas canifrons","1988","LR/lc","Lower Risk/least concern"
"Alopecoenas xanthonurus","2016","NT","Near Threatened"
"Alopecoenas xanthonurus","2013","NT","Near Threatened"
"Alopecoenas xanthonurus","2012","NT","Near Threatened"
"Alopecoenas xanthonurus","2008","NT","Near Threatened"
"Alopecoenas xanthonurus","2004","NT","Near Threatened"
"Alopecoenas xanthonurus","2000","LR/nt","Lower Risk/near threatened"
"Alopecoenas xanthonurus","1994","LR/nt","Lower Risk/near threatened"
"Alopecoenas xanthonurus","1988","LR/lc","Lower Risk/least concern"
"Alophoixus finschii","2016","NT","Near Threatened"
"Alophoixus finschii","2012","NT","Near Threatened"
"Alophoixus finschii","2008","NT","Near Threatened"
"Alophoixus finschii","2004","NT","Near Threatened"
"Alophoixus finschii","2000","LR/nt","Lower Risk/near threatened"
"Alophoixus finschii","1994","LR/lc","Lower Risk/least concern"
"Alophoixus finschii","1988","LR/lc","Lower Risk/least concern"
