"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
14661,"DD",188032,"Acantopsis spectabilis",NA,NA,NA
14661,"DD",180870,"Acantopsis thiemmedhi",NA,NA,NA
14661,"DD",134667,"Acartiapotamon inflatum",NA,NA,NA
14661,"DD",44458,"Acentrogobius therezieni",NA,NA,NA
14661,"DD",61314,"Acentronura australe",NA,NA,NA
14661,"DD",65368802,"Acentronura larsonae",NA,NA,NA
14661,"DD",36539,"Acer caesium subsp. caesium","caesium","subsp.",NA
14661,"DD",49829982,"Acestrocephalus anomalus",NA,NA,NA
14661,"DD",166,"Achatina vignoniana",NA,NA,NA
14661,"DD",181028,"Acheilognathus deignani",NA,NA,NA
14661,"DD",180702,"Acheilognathus elongatoides",NA,NA,NA
14661,"DD",169565,"Acheilognathus kyphus",NA,NA,NA
14661,"DD",166130,"Acheilognathus macropterus",NA,NA,NA
14661,"DD",166134,"Acheilognathus meridianus",NA,NA,NA
14661,"DD",180854,"Acheilognathus polyspinus",NA,NA,NA
14661,"DD",166179,"Acheilognathus tonkinensis",NA,NA,NA
14661,"DD",165112,"Achillea thracica",NA,NA,NA
14661,"DD",184253,"Aciagrion balachowskyi",NA,NA,NA
14661,"DD",167171,"Aciagrion huaanensis",NA,NA,NA
14661,"DD",63181,"Aciagrion macrootithenae",NA,NA,NA
14661,"DD",168009,"Aciagrion nodosum",NA,NA,NA
14661,"DD",214,"Aciagrion rarum",NA,NA,NA
14661,"DD",168015,"Aciagrion zambiense",NA,NA,NA
14661,"DD",44392974,"Acianthera bicarinata",NA,NA,NA
14661,"DD",156933,"Acicula douctouyrensis",NA,NA,NA
14661,"DD",64336696,"Acinipe ignatii",NA,NA,NA
14661,"DD",64336710,"Acinipe paulinoi",NA,NA,NA
14661,"DD",64336719,"Acinipe perisi",NA,NA,NA
14661,"DD",264,"Acomys cilicicus",NA,NA,NA
14661,"DD",269,"Acomys minous",NA,NA,NA
14661,"DD",271,"Acomys nesiotes",NA,NA,NA
14661,"DD",136331,"Aconaemys porteri",NA,NA,NA
14661,"DD",279,"Aconaemys sagei",NA,NA,NA
14661,"DD",110229743,"Acontias kgalagadi ssp. subtaeniatus","subtaeniatus","ssp.",NA
14661,"DD",154965,"Acreichthys hajam",NA,NA,NA
14661,"DD",22729551,"Acrocephalus orinus",NA,NA,NA
14661,"DD",181144,"Acrochordonichthys gyrinus",NA,NA,NA
14661,"DD",180937,"Acrochordonichthys septentrionalis",NA,NA,NA
14661,"DD",175195,"Acrogomphus fraseri",NA,NA,NA
14661,"DD",189476,"Acroloxus arachleicus",NA,NA,NA
14661,"DD",189034,"Acroloxus klucharevae",NA,NA,NA
14661,"DD",189059,"Acroloxus kolhymensis",NA,NA,NA
14661,"DD",189081,"Acroloxus orientalis",NA,NA,NA
14661,"DD",55115144,"Acroloxus pseudolacustris",NA,NA,NA
14661,"DD",78791205,"Acrophylla thoon",NA,NA,NA
14661,"DD",98989496,"Acropogon sageniifolius",NA,NA,NA
14661,"DD",133655,"Acropora akajimensis",NA,NA,NA
14661,"DD",133658,"Acropora bifurcata",NA,NA,NA
14661,"DD",133334,"Acropora branchi",NA,NA,NA
14661,"DD",133264,"Acropora cardenae",NA,NA,NA
14661,"DD",133379,"Acropora convexa",NA,NA,NA
14661,"DD",132862,"Acropora cophodactyla",NA,NA,NA
14661,"DD",133678,"Acropora copiosa",NA,NA,NA
14661,"DD",133672,"Acropora efflorescens",NA,NA,NA
14661,"DD",133104,"Acropora elegantula",NA,NA,NA
14661,"DD",133592,"Acropora exquisita",NA,NA,NA
14661,"DD",133312,"Acropora fastigata",NA,NA,NA
14661,"DD",133125,"Acropora fenneri",NA,NA,NA
14661,"DD",133699,"Acropora filiformis",NA,NA,NA
14661,"DD",133204,"Acropora forskali",NA,NA,NA
14661,"DD",133352,"Acropora gomezi",NA,NA,NA
14661,"DD",133449,"Acropora haimei",NA,NA,NA
14661,"DD",133311,"Acropora halmaherae",NA,NA,NA
14661,"DD",133273,"Acropora inermis",NA,NA,NA
14661,"DD",133035,"Acropora insignis",NA,NA,NA
14661,"DD",132906,"Acropora irregularis",NA,NA,NA
14661,"DD",132882,"Acropora japonica",NA,NA,NA
14661,"DD",133507,"Acropora khayranensis",NA,NA,NA
14661,"DD",133086,"Acropora lamarcki",NA,NA,NA
14661,"DD",132946,"Acropora lianae",NA,NA,NA
14661,"DD",132950,"Acropora macrostoma",NA,NA,NA
14661,"DD",132914,"Acropora maryae",NA,NA,NA
14661,"DD",133677,"Acropora massawensis",NA,NA,NA
14661,"DD",133189,"Acropora meridiana",NA,NA,NA
14661,"DD",133018,"Acropora minuta",NA,NA,NA
14661,"DD",133483,"Acropora mirabilis",NA,NA,NA
14661,"DD",133480,"Acropora natalensis",NA,NA,NA
14661,"DD",133280,"Acropora navini",NA,NA,NA
14661,"DD",133000,"Acropora ocellata",NA,NA,NA
14661,"DD",133265,"Acropora orbicularis",NA,NA,NA
14661,"DD",133475,"Acropora pagoensis",NA,NA,NA
14661,"DD",133130,"Acropora paragemmifera",NA,NA,NA
14661,"DD",133385,"Acropora parahemprichii",NA,NA,NA
14661,"DD",133138,"Acropora parapharaonis",NA,NA,NA
14661,"DD",133279,"Acropora parilis",NA,NA,NA
14661,"DD",132867,"Acropora pectinatus",NA,NA,NA
14661,"DD",133103,"Acropora pinguis",NA,NA,NA
14661,"DD",133017,"Acropora plana",NA,NA,NA
14661,"DD",133122,"Acropora plantaginea",NA,NA,NA
14661,"DD",132863,"Acropora prostrata",NA,NA,NA
14661,"DD",133598,"Acropora proximalis",NA,NA,NA
14661,"DD",133128,"Acropora pruinosa",NA,NA,NA
14661,"DD",132966,"Acropora rambleri",NA,NA,NA
14661,"DD",133350,"Acropora ridzwani",NA,NA,NA
14661,"DD",133462,"Acropora rongelapensis",NA,NA,NA
14661,"DD",132908,"Acropora rosaria",NA,NA,NA
14661,"DD",132951,"Acropora rufus",NA,NA,NA
14661,"DD",133355,"Acropora scherzeriana",NA,NA,NA
14661,"DD",133626,"Acropora schmitti",NA,NA,NA
14661,"DD",133274,"Acropora sekiseiensis",NA,NA,NA
14661,"DD",132886,"Acropora seriata",NA,NA,NA
14661,"DD",132919,"Acropora stoddarti",NA,NA,NA
14661,"DD",133181,"Acropora sukarnoi",NA,NA,NA
14661,"DD",132934,"Acropora tanegashimensis",NA,NA,NA
14661,"DD",133393,"Acropora teres",NA,NA,NA
14661,"DD",133061,"Acropora tizardi",NA,NA,NA
14661,"DD",133318,"Acropora torihalimeda",NA,NA,NA
14661,"DD",133681,"Acropora torresiana",NA,NA,NA
14661,"DD",132971,"Acropora tumida",NA,NA,NA
14661,"DD",133030,"Acropora tutuilensis",NA,NA,NA
14661,"DD",132952,"Acropora variabilis",NA,NA,NA
14661,"DD",133050,"Acropora vermiculata",NA,NA,NA
14661,"DD",133518,"Acropora wallaceae",NA,NA,NA
14661,"DD",166198,"Acrossocheilus clivosius",NA,NA,NA
14661,"DD",166034,"Acrossocheilus iridescens",NA,NA,NA
14661,"DD",169642,"Acrossocheilus kreyenbergii",NA,NA,NA
14661,"DD",166888,"Acrossocheilus lamus",NA,NA,NA
14661,"DD",180875,"Acrossocheilus macrophthalmus",NA,NA,NA
14661,"DD",181278,"Acrossocheilus malacopterus",NA,NA,NA
14661,"DD",187872,"Acrossocheilus microstoma",NA,NA,NA
14661,"DD",180873,"Acrossocheilus xamensis",NA,NA,NA
14661,"DD",161555,"Acroteriobatus leucospilus",NA,NA,NA
14661,"DD",161697,"Acroteriobatus ocellatus",NA,NA,NA
14661,"DD",107604242,"Acroteriobatus omanensis",NA,NA,NA
14661,"DD",19672368,"Acrotylus mossambicus",NA,NA,NA
14661,"DD",508,"Actinella robusta",NA,NA,NA
14661,"DD",50107605,"Actinia cari",NA,NA,NA
14661,"DD",50108167,"Actinia striata",NA,NA,NA
14661,"DD",180390,"Actinopyga albonigra",NA,NA,NA
14661,"DD",180241,"Actinopyga bacilla",NA,NA,NA
14661,"DD",180510,"Actinopyga bannwarthi",NA,NA,NA
14661,"DD",180530,"Actinopyga caerulea",NA,NA,NA
14661,"DD",180474,"Actinopyga capillata",NA,NA,NA
14661,"DD",180314,"Actinopyga fusca",NA,NA,NA
14661,"DD",180266,"Actinopyga lecanora",NA,NA,NA
14661,"DD",180338,"Actinopyga obesa",NA,NA,NA
14661,"DD",180357,"Actinopyga serratidens",NA,NA,NA
14661,"DD",19708732,"Actinopyga varians",NA,NA,NA
14661,"DD",44653,"Aculeola nigra",NA,NA,NA
14661,"DD",169799,"Acutotyphlops banaorum",NA,NA,NA
14661,"DD",196651,"Acutotyphlops infralabialis",NA,NA,NA
14661,"DD",196652,"Acutotyphlops kunuaensis",NA,NA,NA
14661,"DD",196653,"Acutotyphlops solomonis",NA,NA,NA
14661,"DD",57660,"Adelastes hylonomos",NA,NA,NA
14661,"DD",135106,"Adeleana sumatrensis",NA,NA,NA
14661,"DD",63728,"Adelophis foxi",NA,NA,NA
14661,"DD",56303,"Adelophryne pachydactyla",NA,NA,NA
14661,"DD",158609,"Adelophryne patamona",NA,NA,NA
14661,"DD",47400952,"Adelotremus leptus",NA,NA,NA
14661,"DD",63729,"Adelphicos latifasciatum",NA,NA,NA
14661,"DD",102819446,"Adenocarpus anisochilus",NA,NA,NA
14661,"DD",158471,"Adenomera ajurauna",NA,NA,NA
14661,"DD",164916,"Adenomera coca",NA,NA,NA
14661,"DD",56310,"Adenomera lutzi",NA,NA,NA
14661,"DD",162382,"Adonis distorta",NA,NA,NA
14661,"DD",44393036,"Aechmea candida",NA,NA,NA
14661,"DD",43220,"Aechmea geminiflora",NA,NA,NA
14661,"DD",44392982,"Aechmea pimenti-velosoi",NA,NA,NA
14661,"DD",110432419,"Aegilops bicornis var. anathera","anathera","var.",NA
14661,"DD",110432576,"Aegilops comosa var. comosa","comosa","var.",NA
14661,"DD",110432645,"Aegilops comosa var. subventricosa","subventricosa","var.",NA
14661,"DD",19208905,"Aegilops juvenalis",NA,NA,NA
14661,"DD",110432975,"Aegilops peregrina var. brachyathera","brachyathera","var.",NA
14661,"DD",530,"Aegista inexpectata",NA,NA,NA
14661,"DD",531,"Aegista intonsa",NA,NA,NA
14661,"DD",60814512,"Aegotheles affinis",NA,NA,NA
14661,"DD",22728459,"Aegotheles tatei",NA,NA,NA
14661,"DD",176326,"Aeluroglena cucullata",NA,NA,NA
14661,"DD",188930,"Aenigmomphisicola europaea",NA,NA,NA
14661,"DD",65134998,"Aeoliscus punctulatus",NA,NA,NA
14661,"DD",65135062,"Aeoliscus strigatus",NA,NA,NA
14661,"DD",64563600,"Aeranthes moratii",NA,NA,NA
14661,"DD",22686555,"Aerodramus orientalis",NA,NA,NA
14661,"DD",22686552,"Aerodramus papuensis",NA,NA,NA
14661,"DD",22686549,"Aerodramus whiteheadi",NA,NA,NA
14661,"DD",556,"Aeromys tephromelas",NA,NA,NA
14661,"DD",159005,"Aeschnosoma rustica",NA,NA,NA
14661,"DD",201922,"Aeschynanthus minutifolius",NA,NA,NA
14661,"DD",19892615,"Aeschynomene angolensis",NA,NA,NA
14661,"DD",564,"Aeshna williamsoniana",NA,NA,NA
14661,"DD",132814,"Aethaloperca rogaa",NA,NA,NA
14661,"DD",184234,"Aethiothemis gamblesi",NA,NA,NA
14661,"DD",567,"Aethomys silindensis",NA,NA,NA
14661,"DD",575,"Aethomys stannarius",NA,NA,NA
14661,"DD",161396,"Aetomylaeus asperrimus",NA,NA,NA
14661,"DD",60127,"Aetomylaeus bovinus",NA,NA,NA
14661,"DD",34616,"Aextoxicon punctatum",NA,NA,NA
14661,"DD",594,"Afrithelphusa afzelii",NA,NA,NA
14661,"DD",593,"Afrithelphusa gerhildae",NA,NA,NA
14661,"DD",592,"Afrithelphusa leonensis",NA,NA,NA
14661,"DD",56069,"Afrixalus lindholmi",NA,NA,NA
14661,"DD",56076,"Afrixalus schneideri",NA,NA,NA
14661,"DD",56082,"Afrixalus upembae",NA,NA,NA
14661,"DD",138447,"Afrodrepanus marshalli",NA,NA,NA
14661,"DD",47348096,"Afrothismia winkleri var. budongensis","budongensis","var.",NA
14661,"DD",178513,"Afrotyphlops blanfordii",NA,NA,NA
14661,"DD",22476198,"Afrotyphlops kaimosae",NA,NA,NA
14661,"DD",22476010,"Afrotyphlops manni",NA,NA,NA
14661,"DD",22476234,"Afrotyphlops nanus",NA,NA,NA
14661,"DD",22476267,"Afrotyphlops rondoensis",NA,NA,NA
14661,"DD",55848,"Agalychnis danieli",NA,NA,NA
14661,"DD",55856,"Agalychnis medinae",NA,NA,NA
14661,"DD",55861,"Agalychnis psilopygion",NA,NA,NA
14661,"DD",170367,"Agama bocourti",NA,NA,NA
14661,"DD",170369,"Agama cornii",NA,NA,NA
14661,"DD",178522,"Agamodon arabicus",NA,NA,NA
14661,"DD",47943576,"Aganocrossus vejdovskyi",NA,NA,NA
14661,"DD",171977,"Agardhiella extravaganta",NA,NA,NA
14661,"DD",133153,"Agaricia fragilis",NA,NA,NA
14661,"DD",133100,"Agaricia undata",NA,NA,NA
14661,"DD",678,"Agathothoma finalis",NA,NA,NA
14661,"DD",34364,"Aglaia cucullata",NA,NA,NA
14661,"DD",47943578,"Agoliinus pittinoi",NA,NA,NA
14661,"DD",197034,"Agonostomus catalai",NA,NA,NA
14661,"DD",163852,"Agriocnemis aderces",NA,NA,NA
14661,"DD",84379354,"Agriocnemis canuango",NA,NA,NA
14661,"DD",174526,"Agriocnemis carmelita",NA,NA,NA
14661,"DD",169124,"Agriocnemis corbeti",NA,NA,NA
14661,"DD",88088423,"Agriocnemis merina",NA,NA,NA
14661,"DD",84379442,"Agriocnemis toto",NA,NA,NA
14661,"DD",169187,"Agrionoptera dorothea",NA,NA,NA
14661,"DD",157748,"Agriotes passosi",NA,NA,NA
14661,"DD",43911,"Agrostis goughensis",NA,NA,NA
14661,"DD",163894,"Agyrtacantha othello",NA,NA,NA
14661,"DD",47943477,"Ahermodontus bischoffi",NA,NA,NA
14661,"DD",47943563,"Ahermodontus marini",NA,NA,NA
14661,"DD",63643,"Ahnfeltiopsis smithii",NA,NA,NA
14661,"DD",166453,"Ailia punctata",NA,NA,NA
14661,"DD",176760,"Aipysurus tenuis",NA,NA,NA
14661,"DD",189077,"Akiyoshia kishiiana",NA,NA,NA
14661,"DD",189547,"Akiyoshia orientalis",NA,NA,NA
14661,"DD",189015,"Akiyoshia sachalinensis",NA,NA,NA
14661,"DD",183792,"Akko brevis",NA,NA,NA
14661,"DD",190967,"Akko dionaea",NA,NA,NA
14661,"DD",183800,"Akko rossi",NA,NA,NA
14661,"DD",742,"Akodon lindberghi",NA,NA,NA
14661,"DD",136260,"Akodon mystax",NA,NA,NA
14661,"DD",136676,"Akodon pervalens",NA,NA,NA
14661,"DD",136753,"Akodon philipmyersi",NA,NA,NA
14661,"DD",755,"Akodon sanctipaulensis",NA,NA,NA
14661,"DD",766,"Akodon varius",NA,NA,NA
14661,"DD",169648,"Akrokolioplax bicornis",NA,NA,NA
14661,"DD",202267,"Akysis bilustris",NA,NA,NA
14661,"DD",181322,"Akysis clavulus",NA,NA,NA
14661,"DD",193893,"Akysis clinatus",NA,NA,NA
14661,"DD",180774,"Akysis ephippifer",NA,NA,NA
14661,"DD",193892,"Akysis fuliginatus",NA,NA,NA
14661,"DD",193895,"Akysis maculipinnis",NA,NA,NA
14661,"DD",168267,"Akysis manipurensis",NA,NA,NA
14661,"DD",181064,"Akysis pictus",NA,NA,NA
14661,"DD",193974,"Akysis portellus",NA,NA,NA
14661,"DD",194493,"Akysis pulvinatus",NA,NA,NA
14661,"DD",180978,"Akysis recavus",NA,NA,NA
14661,"DD",180738,"Akysis varius",NA,NA,NA
14661,"DD",180842,"Akysis vespa",NA,NA,NA
14661,"DD",168269,"Akysis vespertinus",NA,NA,NA
14661,"DD",67903591,"Alabes springeri",NA,NA,NA
14661,"DD",188900,"Alathyria jacksoni",NA,NA,NA
14661,"DD",171289,"Albinaria fulvula",NA,NA,NA
14661,"DD",170843,"Albinaria leonisorum",NA,NA,NA
14661,"DD",103636427,"Albuca roodeae",NA,NA,NA
14661,"DD",194298,"Albula argentea",NA,NA,NA
14661,"DD",199659,"Albula koreana",NA,NA,NA
14661,"DD",190357,"Albula nemoptera",NA,NA,NA
14661,"DD",194301,"Albula oligolepis",NA,NA,NA
14661,"DD",194302,"Albula virgata",NA,NA,NA
14661,"DD",41226,"Alcalus mariae",NA,NA,NA
14661,"DD",134290,"Alcomon superciliosum",NA,NA,NA
14661,"DD",200866,"Alectryonella plicatula",NA,NA,NA
14661,"DD",15147740,"Alepocephalus bairdii",NA,NA,NA
14661,"DD",157633,"Alestrus dolosus",NA,NA,NA
14661,"DD",20659649,"Alfredectes browni",NA,NA,NA
14661,"DD",164301,"Alisma gramineum",NA,NA,NA
14661,"DD",855,"Allactaga firouzi",NA,NA,NA
14661,"DD",850,"Allactaga tetradactyla",NA,NA,NA
14661,"DD",171765,"Allaegopis corcyrensis",NA,NA,NA
14661,"DD",87517463,"Allenbatrachus meridionalis",NA,NA,NA
14661,"DD",172079,"Allium aethusanum",NA,NA,NA
14661,"DD",20665717,"Allium asarense",NA,NA,NA
14661,"DD",172241,"Allium atroviolaceum",NA,NA,NA
14661,"DD",172113,"Allium bornmuelleri",NA,NA,NA
14661,"DD",172271,"Allium bourgeaui",NA,NA,NA
14661,"DD",172101,"Allium breviradium",NA,NA,NA
14661,"DD",61598,"Allium calamarophilon",NA,NA,NA
14661,"DD",172265,"Allium chamaespathum",NA,NA,NA
14661,"DD",172224,"Allium chrysonemum",NA,NA,NA
14661,"DD",172139,"Allium circinatum",NA,NA,NA
14661,"DD",13143358,"Allium drusorum",NA,NA,NA
14661,"DD",172158,"Allium ericetorum",NA,NA,NA
14661,"DD",172131,"Allium favosum",NA,NA,NA
14661,"DD",20665823,"Allium galanthum",NA,NA,NA
14661,"DD",172232,"Allium gomphrenoides",NA,NA,NA
14661,"DD",172156,"Allium heldreichii",NA,NA,NA
14661,"DD",172246,"Allium horvatii",NA,NA,NA
14661,"DD",172100,"Allium hymettium",NA,NA,NA
14661,"DD",172212,"Allium incensiodorum",NA,NA,NA
14661,"DD",172186,"Allium insubricum",NA,NA,NA
14661,"DD",172199,"Allium integerrimum",NA,NA,NA
14661,"DD",68222100,"Allium junceum subsp. tridentatum","tridentatum","subsp.",NA
14661,"DD",20665852,"Allium karelinii",NA,NA,NA
14661,"DD",172182,"Allium kermesinum",NA,NA,NA
14661,"DD",199877,"Allium koenigianum",NA,NA,NA
14661,"DD",172236,"Allium lehmannii",NA,NA,NA
14661,"DD",172219,"Allium lopadusanum",NA,NA,NA
14661,"DD",172228,"Allium luteolum",NA,NA,NA
14661,"DD",172147,"Allium macedonicum",NA,NA,NA
14661,"DD",172243,"Allium marschalianum",NA,NA,NA
14661,"DD",18817184,"Allium maximowiczii",NA,NA,NA
14661,"DD",172201,"Allium meteoricum",NA,NA,NA
14661,"DD",172099,"Allium narcissiflorum",NA,NA,NA
14661,"DD",117540944,"Allium notabile",NA,NA,NA
14661,"DD",172148,"Allium obtusiflorum",NA,NA,NA
14661,"DD",20665911,"Allium oliganthum",NA,NA,NA
14661,"DD",20665937,"Allium oschaninii",NA,NA,NA
14661,"DD",172272,"Allium palentinum",NA,NA,NA
14661,"DD",88793883,"Allium panormitanum",NA,NA,NA
14661,"DD",172124,"Allium parciflorum",NA,NA,NA
14661,"DD",172173,"Allium parnassicum",NA,NA,NA
14661,"DD",172095,"Allium pendulinum",NA,NA,NA
14661,"DD",172168,"Allium permixtum",NA,NA,NA
14661,"DD",172181,"Allium phthioticum",NA,NA,NA
14661,"DD",172107,"Allium pilosum",NA,NA,NA
14661,"DD",172050,"Allium podolicum",NA,NA,NA
14661,"DD",20666105,"Allium praemixtum",NA,NA,NA
14661,"DD",172160,"Allium pruinatum",NA,NA,NA
14661,"DD",20666130,"Allium pskemense",NA,NA,NA
14661,"DD",172239,"Allium scaberrimum",NA,NA,NA
14661,"DD",20666191,"Allium scabriscapum",NA,NA,NA
14661,"DD",172152,"Allium scythicum",NA,NA,NA
14661,"DD",13145628,"Allium sprengeri",NA,NA,NA
14661,"DD",172154,"Allium talijevii",NA,NA,NA
14661,"DD",20666626,"Allium thunbergii",NA,NA,NA
14661,"DD",199875,"Allium vasilevskajae",NA,NA,NA
14661,"DD",20666644,"Allium weschniakowii",NA,NA,NA
14661,"DD",55045,"Allobates alessandroi",NA,NA,NA
14661,"DD",55058,"Allobates bromelicola",NA,NA,NA
14661,"DD",55060,"Allobates caeruleodactylus",NA,NA,NA
14661,"DD",136097,"Allobates caribe",NA,NA,NA
14661,"DD",55064,"Allobates cepedai",NA,NA,NA
14661,"DD",55068,"Allobates conspicuus",NA,NA,NA
14661,"DD",55069,"Allobates crombiei",NA,NA,NA
14661,"DD",55084,"Allobates fratisenescus",NA,NA,NA
14661,"DD",55088,"Allobates fuscellus",NA,NA,NA
14661,"DD",55089,"Allobates gasconi",NA,NA,NA
14661,"DD",55090,"Allobates goianus",NA,NA,NA
14661,"DD",55112,"Allobates masniger",NA,NA,NA
14661,"DD",55114,"Allobates melanolaemus",NA,NA,NA
14661,"DD",55120,"Allobates nidicola",NA,NA,NA
14661,"DD",55123,"Allobates ornatus",NA,NA,NA
14661,"DD",55131,"Allobates picachos",NA,NA,NA
14661,"DD",55147,"Allobates sanmartini",NA,NA,NA
14661,"DD",135872,"Allobates spumaponens",NA,NA,NA
14661,"DD",55153,"Allobates sumtuosus",NA,NA,NA
14661,"DD",55161,"Allobates undulatus",NA,NA,NA
14661,"DD",55163,"Allobates vanzolinius",NA,NA,NA
14661,"DD",47401609,"Alloblennius frondiculus",NA,NA,NA
14661,"DD",91288566,"Allochroa succinea",NA,NA,NA
14661,"DD",184274,"Allocnemis eisentrauti",NA,NA,NA
14661,"DD",158565,"Allocnemis interrupta",NA,NA,NA
14661,"DD",137907,"Allogymnopleurus histrio",NA,NA,NA
14661,"DD",69739731,"Allomicrodesmus dorotheae",NA,NA,NA
14661,"DD",155007,"Allomycterus pilatus",NA,NA,NA
14661,"DD",19712515,"Allopatides corrugatus",NA,NA,NA
14661,"DD",19712597,"Allopatides dendroeides",NA,NA,NA
14661,"DD",30477,"Allophylus marquesensis",NA,NA,NA
14661,"DD",37940,"Allophylus rapensis",NA,NA,NA
14661,"DD",45294,"Alloplectus herthae",NA,NA,NA
14661,"DD",159097,"Allopodagrion erinys",NA,NA,NA
14661,"DD",134664,"Allopotamon tambelanense",NA,NA,NA
14661,"DD",47941555,"Allotrypes mandibularis",NA,NA,NA
14661,"DD",194647,"Alnus fauriei",NA,NA,NA
14661,"DD",194589,"Alnus firma",NA,NA,NA
14661,"DD",194462,"Alnus glutinosa ssp. antitaurica","antitaurica","ssp.",NA
14661,"DD",194461,"Alnus glutinosa ssp. barbata","barbata","ssp.",NA
14661,"DD",194669,"Alnus hakkodensis",NA,NA,NA
14661,"DD",194478,"Alnus jorullensis ssp. jorullensis","jorullensis","ssp.",NA
14661,"DD",194479,"Alnus jorullensis ssp. lutea","lutea","ssp.",NA
