"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
911,"LR/nt",36851,"Clavija longifolia",NA,NA,NA
911,"LR/nt",31472,"Cleistanthus flavescens",NA,NA,NA
911,"LR/nt",31476,"Cleistanthus membranaceus",NA,NA,NA
911,"LR/nt",34036,"Clermontia grandiflora",NA,NA,NA
911,"LR/nt",33570,"Clermontia persicifolia",NA,NA,NA
911,"LR/nt",35399,"Clethra alexandri",NA,NA,NA
911,"LR/nt",38475,"Clinostigma harlandii",NA,NA,NA
911,"LR/nt",35400,"Clusia havetioides var. havetioides","havetioides","var.",NA
911,"LR/nt",35401,"Clusia havetioides var. stenocarpa","stenocarpa","var.",NA
911,"LR/nt",38940,"Coccoloba dariensis",NA,NA,NA
911,"LR/nt",35402,"Coccoloba plumieri",NA,NA,NA
911,"LR/nt",5100,"Coenonympha oedippus",NA,NA,NA
911,"LR/nt",5106,"Coeranoscincus reticulatus",NA,NA,NA
911,"LR/nt",37494,"Cola lizae",NA,NA,NA
911,"LR/nt",35939,"Colona poilanei",NA,NA,NA
911,"LR/nt",5165,"Colophon izardi",NA,NA,NA
911,"LR/nt",34943,"Combretum mkuzense",NA,NA,NA
911,"LR/nt",33930,"Combretum petrophilum",NA,NA,NA
911,"LR/nt",35814,"Commiphora albiflora",NA,NA,NA
911,"LR/nt",34798,"Commiphora campestris ssp. campestris","campestris","ssp.",NA
911,"LR/nt",34440,"Commiphora ciliata",NA,NA,NA
911,"LR/nt",35164,"Commiphora corrugata",NA,NA,NA
911,"LR/nt",35815,"Commiphora guidottii",NA,NA,NA
911,"LR/nt",35824,"Commiphora hodai",NA,NA,NA
911,"LR/nt",34886,"Commiphora mafaidoha",NA,NA,NA
911,"LR/nt",34799,"Commiphora obovata",NA,NA,NA
911,"LR/nt",34637,"Commiphora pseudopaolii",NA,NA,NA
911,"LR/nt",35825,"Commiphora sphaerophylla",NA,NA,NA
911,"LR/nt",35165,"Commiphora sulcata",NA,NA,NA
911,"LR/nt",35831,"Commiphora truncata",NA,NA,NA
911,"LR/nt",35166,"Commiphora unilobata",NA,NA,NA
911,"LR/nt",35405,"Comocladia velutina",NA,NA,NA
911,"LR/nt",37496,"Conceveiba macrostachys",NA,NA,NA
911,"LR/nt",37883,"Conocarpus lancifolius",NA,NA,NA
911,"LR/nt",5275,"Cooperconcha centralis",NA,NA,NA
911,"LR/nt",35418,"Cordia elliptica",NA,NA,NA
911,"LR/nt",30413,"Cordia obovata",NA,NA,NA
911,"LR/nt",35167,"Cordia suckertii",NA,NA,NA
911,"LR/nt",34887,"Cordyla madagascariensis",NA,NA,NA
911,"LR/nt",32880,"Cordyla somalensis",NA,NA,NA
911,"LR/nt",5338,"Cordylus lawrenci",NA,NA,NA
911,"LR/nt",35419,"Cornutia thyrsoidea",NA,NA,NA
911,"LR/nt",30492,"Corokia macrocarpa",NA,NA,NA
911,"LR/nt",35437,"Couroupita nicaraguarensis",NA,NA,NA
911,"LR/nt",34846,"Craibia brevicaudata ssp. brevicaudata","brevicaudata","ssp.",NA
911,"LR/nt",39511,"Crassocephalum bougheyanum",NA,NA,NA
911,"LR/nt",5488,"Craterocephalus centralis",NA,NA,NA
911,"LR/nt",5492,"Craterocephalus helenae",NA,NA,NA
911,"LR/nt",5495,"Craterocephalus lentiginosus",NA,NA,NA
911,"LR/nt",5498,"Craterodiscus pricei",NA,NA,NA
911,"LR/nt",5555,"Cristilabrum spectaculum",NA,NA,NA
911,"LR/nt",32671,"Crossopetalum parviflorum",NA,NA,NA
911,"LR/nt",34401,"Crotalaria exaltata",NA,NA,NA
911,"LR/nt",35452,"Croton laurinus",NA,NA,NA
911,"LR/nt",34217,"Croton megalocarpoides",NA,NA,NA
911,"LR/nt",35152,"Crotonogyne manniana",NA,NA,NA
911,"LR/nt",32245,"Croton talaeporos",NA,NA,NA
911,"LR/nt",38497,"Cryosophila guagara",NA,NA,NA
911,"LR/nt",38498,"Cryosophila kalbreyeri",NA,NA,NA
911,"LR/nt",38499,"Cryosophila nana",NA,NA,NA
911,"LR/nt",30771,"Cryptocarya mannii",NA,NA,NA
911,"LR/nt",5964,"Cupedora broughami",NA,NA,NA
911,"LR/nt",5966,"Cupedora luteofusca",NA,NA,NA
911,"LR/nt",5967,"Cupedora marcidum",NA,NA,NA
911,"LR/nt",5969,"Cupedora sutilosa",NA,NA,NA
911,"LR/nt",5970,"Cupedora tomsetti",NA,NA,NA
911,"LR/nt",34395,"Cussonia ostinii",NA,NA,NA
911,"LR/nt",39551,"Cyclemys dentata",NA,NA,NA
911,"LR/nt",36211,"Cyphomandra diploconos",NA,NA,NA
911,"LR/nt",30471,"Cyrtandra feaniana",NA,NA,NA
911,"LR/nt",39464,"Dalatias licha Northeast Atlantic subpopulation",NA,NA,"Northeast Atlantic subpopulation"
911,"LR/nt",34579,"Dalbergia bracteolata",NA,NA,NA
911,"LR/nt",38201,"Dalbergia emirnensis",NA,NA,NA
911,"LR/nt",38224,"Dalbergia greveana",NA,NA,NA
911,"LR/nt",34577,"Dalbergia hupeana var. laccifera","laccifera","var.",NA
911,"LR/nt",32504,"Dalbergia melanoxylon",NA,NA,NA
911,"LR/nt",38256,"Dalbergia mollis",NA,NA,NA
911,"LR/nt",38277,"Dalbergia pervillei",NA,NA,NA
911,"LR/nt",6247,"Danaus cleophile",NA,NA,NA
911,"LR/nt",32184,"Daniellia klainei",NA,NA,NA
911,"LR/nt",39130,"Darwiniothamnus lancifolius",NA,NA,NA
911,"LR/nt",39132,"Darwiniothamnus lancifolius ssp. glandulosus","glandulosus","ssp.",NA
911,"LR/nt",39134,"Darwiniothamnus tenuifolius",NA,NA,NA
911,"LR/nt",34368,"Degeneria roseiflora",NA,NA,NA
911,"LR/nt",35483,"Dendropanax nutans var. nutans","nutans","var.",NA
911,"LR/nt",33730,"Dendropanax nutans var. obtusifolius","obtusifolius","var.",NA
911,"LR/nt",35484,"Dendropanax pendulus",NA,NA,NA
911,"LR/nt",6495,"Dermogenys megarramphus",NA,NA,NA
911,"LR/nt",32467,"Deutzianthus tonkienensis",NA,NA,NA
911,"LR/nt",33185,"Dialium bipindense",NA,NA,NA
911,"LR/nt",32820,"Dialium cochinchinense",NA,NA,NA
911,"LR/nt",37495,"Dialium lopense",NA,NA,NA
911,"LR/nt",33467,"Dialium orientale",NA,NA,NA
911,"LR/nt",35837,"Dichrostachys kirkii",NA,NA,NA
911,"LR/nt",33187,"Didelotia idae",NA,NA,NA
911,"LR/nt",32747,"Didelotia unifoliolata",NA,NA,NA
911,"LR/nt",32399,"Dimocarpus longan",NA,NA,NA
911,"LR/nt",34445,"Diospyros wajirensis",NA,NA,NA
911,"LR/nt",20109,"Dirutrachia sublevata",NA,NA,NA
911,"LR/nt",34653,"Dombeya aethiopica",NA,NA,NA
911,"LR/nt",32925,"Drypetes laciniata",NA,NA,NA
911,"LR/nt",36896,"Duranta armata",NA,NA,NA
911,"LR/nt",7011,"Echinus esculentus",NA,NA,NA
911,"LR/nt",33641,"Elaeocarpus munronii",NA,NA,NA
911,"LR/nt",35510,"Elaeoluma crispa",NA,NA,NA
911,"LR/nt",32244,"Ellipanthus hemandradenioides",NA,NA,NA
911,"LR/nt",7629,"Ellipsaria lineolata",NA,NA,NA
911,"LR/nt",7637,"Elliptio ahenea",NA,NA,NA
911,"LR/nt",7641,"Elliptio congaraea",NA,NA,NA
911,"LR/nt",7642,"Elliptio dariensis",NA,NA,NA
911,"LR/nt",7647,"Elliptio lanceolata",NA,NA,NA
911,"LR/nt",7650,"Elliptio shepardiana",NA,NA,NA
911,"LR/nt",39530,"Embelia mildbraedii",NA,NA,NA
911,"LR/nt",7717,"Emys orbicularis",NA,NA,NA
911,"LR/nt",34583,"Endocomia rufirachis",NA,NA,NA
911,"LR/nt",34783,"Enicosanthum fuscum",NA,NA,NA
911,"LR/nt",7989,"Eremarionta morongoana",NA,NA,NA
911,"LR/nt",35513,"Erithalis harrisii",NA,NA,NA
911,"LR/nt",32776,"Erythrococca molleri",NA,NA,NA
911,"LR/nt",34390,"Erythrophysa septentrionalis",NA,NA,NA
911,"LR/nt",33305,"Eschweilera punctata",NA,NA,NA
911,"LR/nt",35526,"Esenbeckia pentaphylla ssp. pentaphylla","pentaphylla","ssp.",NA
911,"LR/nt",38389,"Eucalyptopsis papuana",NA,NA,NA
911,"LR/nt",31280,"Eucommia ulmoides",NA,NA,NA
911,"LR/nt",33901,"Eucryphia cordifolia",NA,NA,NA
911,"LR/nt",32032,"Eucryphia glutinosa",NA,NA,NA
911,"LR/nt",35527,"Eugenia amplifolia",NA,NA,NA
911,"LR/nt",34949,"Eugenia erythrophylla",NA,NA,NA
911,"LR/nt",35530,"Eugenia isosticta",NA,NA,NA
911,"LR/nt",31845,"Eugenia linocieroidea",NA,NA,NA
911,"LR/nt",35532,"Eugenia marchiana",NA,NA,NA
911,"LR/nt",31834,"Eugenia millsii",NA,NA,NA
911,"LR/nt",31582,"Eugenia nitidula",NA,NA,NA
911,"LR/nt",34931,"Eugenia verdoorniae",NA,NA,NA
911,"LR/nt",35533,"Eugenia virgultosa",NA,NA,NA
911,"LR/nt",31271,"Euonymus acanthocarpa",NA,NA,NA
911,"LR/nt",34048,"Euphorbia celastroides var. celastroides","celastroides","var.",NA
911,"LR/nt",33599,"Euphorbia celastroides var. hanapepensis","hanapepensis","var.",NA
911,"LR/nt",34391,"Euphorbia nigrispinioides",NA,NA,NA
911,"LR/nt",30346,"Euphorbia sekukuniensis",NA,NA,NA
911,"LR/nt",34582,"Euphorbia smithii",NA,NA,NA
911,"LR/nt",30347,"Euphorbia zoutpansbergensis",NA,NA,NA
911,"LR/nt",8329,"Euploea blossomae",NA,NA,NA
911,"LR/nt",8338,"Euploea gamelia",NA,NA,NA
911,"LR/nt",8342,"Euploea martinii",NA,NA,NA
911,"LR/nt",8348,"Euploea swainson",NA,NA,NA
911,"LR/nt",8344,"Euploea tobleri",NA,NA,NA
911,"LR/nt",31353,"Eurycorymbus cavaleriei",NA,NA,NA
911,"LR/nt",35534,"Exostema brachycarpum",NA,NA,NA
911,"LR/nt",32404,"Fatsia polycarpa",NA,NA,NA
911,"LR/nt",4644,"Faustina rossmaessleri",NA,NA,NA
911,"LR/nt",16011,"Favonigobius melanobranchus",NA,NA,NA
911,"LR/nt",34476,"Ficus hirsuta",NA,NA,NA
911,"LR/nt",38146,"Flindersia amboinensis",NA,NA,NA
911,"LR/nt",38150,"Flindersia schottiana",NA,NA,NA
911,"LR/nt",8627,"Fluviopupa gracilis",NA,NA,NA
911,"LR/nt",8628,"Fluviopupa ramsayi",NA,NA,NA
911,"LR/nt",8633,"Fonscochlea zeidleri",NA,NA,NA
911,"LR/nt",8642,"Formica aquilonia",NA,NA,NA
911,"LR/nt",8643,"Formica lugubris",NA,NA,NA
911,"LR/nt",8644,"Formica polyctena",NA,NA,NA
911,"LR/nt",41984,"Formica pratensis",NA,NA,NA
911,"LR/nt",8645,"Formica rufa",NA,NA,NA
911,"LR/nt",8647,"Formica uralensis",NA,NA,NA
911,"LR/nt",10908,"Forrestena delicata",NA,NA,NA
911,"LR/nt",36133,"Freziera friedrichsthailana",NA,NA,NA
911,"LR/nt",36452,"Freziera longipes",NA,NA,NA
911,"LR/nt",36456,"Freziera tomentosa",NA,NA,NA
911,"LR/nt",8776,"Fusconaia askewi",NA,NA,NA
911,"LR/nt",19055,"Fusconaia infucata",NA,NA,NA
911,"LR/nt",8821,"Galaxiella munda",NA,NA,NA
911,"LR/nt",8819,"Galaxiella nigrostriata",NA,NA,NA
911,"LR/nt",31041,"Gardenia gordonii",NA,NA,NA
911,"LR/nt",31045,"Gardenia storckii",NA,NA,NA
911,"LR/nt",31151,"Geijera salicifolia",NA,NA,NA
911,"LR/nt",32006,"Geniostoma astylum",NA,NA,NA
911,"LR/nt",33870,"Gesneria calycina",NA,NA,NA
911,"LR/nt",35536,"Gesneria calycosa",NA,NA,NA
911,"LR/nt",38996,"Glochidion rapaense",NA,NA,NA
911,"LR/nt",38997,"Glochidion tooviianum",NA,NA,NA
911,"LR/nt",38744,"Gluta travancorica",NA,NA,NA
911,"LR/nt",9288,"Glyptorhagada janaslini",NA,NA,NA
911,"LR/nt",9292,"Glyptorhagada wilkawillina ssp. umbilicata","umbilicata","ssp.",NA
911,"LR/nt",31158,"Goniothalamus wynaadensis",NA,NA,NA
911,"LR/nt",9385,"Gonospira bourguignati",NA,NA,NA
911,"LR/nt",32685,"Graffenrieda bella",NA,NA,NA
911,"LR/nt",17713,"Granulomelon arcigerens",NA,NA,NA
911,"LR/nt",9464,"Granulomelon grandituberculatum",NA,NA,NA
911,"LR/nt",2462,"Granulomelon squamulosum",NA,NA,NA
911,"LR/nt",9476,"Graphium mendana",NA,NA,NA
911,"LR/nt",37809,"Graptophyllum repandum",NA,NA,NA
911,"LR/nt",35538,"Guapira rotundifolia",NA,NA,NA
911,"LR/nt",38334,"Guatteria atabapensis",NA,NA,NA
911,"LR/nt",38335,"Guatteria dura",NA,NA,NA
911,"LR/nt",38336,"Guatteria liesneri",NA,NA,NA
911,"LR/nt",36939,"Guettarda ochreata",NA,NA,NA
911,"LR/nt",9563,"Gyliotrachela catherina",NA,NA,NA
911,"LR/nt",34694,"Gymnacranthera maliliensis",NA,NA,NA
911,"LR/nt",35237,"Gymnanthes integra",NA,NA,NA
911,"LR/nt",35563,"Gyrotaenia microcarpa",NA,NA,NA
911,"LR/nt",35564,"Gyrotaenia spicata",NA,NA,NA
911,"LR/nt",39578,"Habenaria microceras",NA,NA,NA
911,"LR/nt",39513,"Helichrysum cameroonense",NA,NA,NA
911,"LR/nt",39514,"Helichrysum mannii",NA,NA,NA
911,"LR/nt",32940,"Helicia albiflora",NA,NA,NA
911,"LR/nt",32931,"Helicia amplifolia",NA,NA,NA
911,"LR/nt",38144,"Helicia latifolia",NA,NA,NA
911,"LR/nt",9801,"Helicodiscus diadema",NA,NA,NA
911,"LR/nt",9802,"Helicodiscus hexodon",NA,NA,NA
911,"LR/nt",9806,"Helicopsis conopsis",NA,NA,NA
911,"LR/nt",39563,"Helictotrichon mannii",NA,NA,NA
911,"LR/nt",9853,"Helminthoglypta mohaveana",NA,NA,NA
911,"LR/nt",35179,"Hemandradenia mannii",NA,NA,NA
911,"LR/nt",9910,"Hemistomia gemma",NA,NA,NA
911,"LR/nt",9945,"Hephaestus epirrhinos",NA,NA,NA
911,"LR/nt",37552,"Hernandia beninensis",NA,NA,NA
911,"LR/nt",31301,"Hernandia didymantha",NA,NA,NA
911,"LR/nt",35568,"Hernandia jamaicensis",NA,NA,NA
911,"LR/nt",31302,"Hernandia stenura",NA,NA,NA
911,"LR/nt",35172,"Hibiscus erlangeri",NA,NA,NA
911,"LR/nt",30776,"Hibiscus waimeae subsp. waimeae","waimeae","subsp.",NA
911,"LR/nt",32777,"Homalium henriquesii",NA,NA,NA
911,"LR/nt",34588,"Horsfieldia carnosa",NA,NA,NA
911,"LR/nt",37199,"Horsfieldia coriacea",NA,NA,NA
911,"LR/nt",34541,"Horsfieldia crassifolia",NA,NA,NA
911,"LR/nt",37182,"Horsfieldia lancifolia",NA,NA,NA
911,"LR/nt",34677,"Horsfieldia macrothyrsa",NA,NA,NA
911,"LR/nt",37161,"Horsfieldia moluccana var. moluccana","moluccana","var.",NA
911,"LR/nt",34592,"Horsfieldia montana",NA,NA,NA
911,"LR/nt",34596,"Horsfieldia oligocarpa",NA,NA,NA
911,"LR/nt",37168,"Horsfieldia palauensis",NA,NA,NA
911,"LR/nt",31941,"Horsfieldia reticulata",NA,NA,NA
911,"LR/nt",34555,"Horsfieldia sparsa",NA,NA,NA
911,"LR/nt",34601,"Horsfieldia splendida",NA,NA,NA
911,"LR/nt",31557,"Horsfieldia superba",NA,NA,NA
