"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
43971,"LC",170365,"Acanthocercus cyanogaster",NA,NA,NA
43971,"LC",199599,"Acanthocercus yemensis",NA,NA,NA
43971,"LC",152925,"Acanthocereus tetragonus",NA,NA,NA
43971,"LC",190341,"Acanthochaenus luetkenii",NA,NA,NA
43971,"LC",188464,"Acanthochromis polyacanthus",NA,NA,NA
43971,"LC",181877,"Acanthocleithron chapini",NA,NA,NA
43971,"LC",166465,"Acanthocobitis botia",NA,NA,NA
43971,"LC",168245,"Acanthocobitis rubidipinnis",NA,NA,NA
43971,"LC",168298,"Acanthocobitis zonalternans",NA,NA,NA
43971,"LC",170331,"Acanthocybium solandri",NA,NA,NA
43971,"LC",177908,"Acanthodactylus arabicus",NA,NA,NA
43971,"LC",178569,"Acanthodactylus busacki",NA,NA,NA
43971,"LC",61456,"Acanthodactylus erythrurus",NA,NA,NA
43971,"LC",164590,"Acanthodactylus grandis",NA,NA,NA
43971,"LC",178437,"Acanthodactylus haasi",NA,NA,NA
43971,"LC",61458,"Acanthodactylus maculatus",NA,NA,NA
43971,"LC",164656,"Acanthodactylus opheodurus",NA,NA,NA
43971,"LC",164723,"Acanthodactylus orientalis",NA,NA,NA
43971,"LC",164724,"Acanthodactylus robustus",NA,NA,NA
43971,"LC",164695,"Acanthodactylus schmidti",NA,NA,NA
43971,"LC",199607,"Acanthodactylus tilburyi",NA,NA,NA
43971,"LC",164627,"Acanthodactylus tristrami",NA,NA,NA
43971,"LC",199841,"Acanthodactylus yemenicus",NA,NA,NA
43971,"LC",181137,"Acanthogobius flavimanus",NA,NA,NA
43971,"LC",186106,"Acantholabrus palloni",NA,NA,NA
43971,"LC",78790863,"Acanthomima rhipheus",NA,NA,NA
43971,"LC",190201,"Acanthonus armatus",NA,NA,NA
43971,"LC",47166659,"Acanthopagrus arabicus",NA,NA,NA
43971,"LC",170257,"Acanthopagrus australis",NA,NA,NA
43971,"LC",170266,"Acanthopagrus berda",NA,NA,NA
43971,"LC",170239,"Acanthopagrus bifasciatus",NA,NA,NA
43971,"LC",170189,"Acanthopagrus butcheri",NA,NA,NA
43971,"LC",47166619,"Acanthopagrus morrisoni",NA,NA,NA
43971,"LC",47385652,"Acanthopagrus pacificus",NA,NA,NA
43971,"LC",170181,"Acanthopagrus palmaris",NA,NA,NA
43971,"LC",170153,"Acanthopagrus schlegelii",NA,NA,NA
43971,"LC",47166662,"Acanthopagrus sheim",NA,NA,NA
43971,"LC",48153987,"Acanthopale laxiflora",NA,NA,NA
43971,"LC",48153984,"Acanthopale macrocarpa",NA,NA,NA
43971,"LC",42492778,"Acanthophis laevis",NA,NA,NA
43971,"LC",177483,"Acanthophis rugosus",NA,NA,NA
43971,"LC",42492807,"Acanthophis wellsi",NA,NA,NA
43971,"LC",20636721,"Acanthoplus discoidalis",NA,NA,NA
43971,"LC",20636822,"Acanthoplus longipes",NA,NA,NA
43971,"LC",20636856,"Acanthoplus speiseri",NA,NA,NA
43971,"LC",134336,"Acanthopotamon martensi",NA,NA,NA
43971,"LC",20638239,"Acanthoproctus cervinus",NA,NA,NA
43971,"LC",62452542,"Acanthoproctus diadematus",NA,NA,NA
43971,"LC",20638316,"Acanthoproctus vittatus",NA,NA,NA
43971,"LC",181191,"Acanthopsoides delphax",NA,NA,NA
43971,"LC",180814,"Acanthopsoides gracilentus",NA,NA,NA
43971,"LC",181101,"Acanthopsoides gracilis",NA,NA,NA
43971,"LC",180945,"Acanthopsoides hapalias",NA,NA,NA
43971,"LC",180998,"Acanthopsoides molobrion",NA,NA,NA
43971,"LC",22716338,"Acanthoptila nipalensis",NA,NA,NA
43971,"LC",22704424,"Acanthorhynchus superciliosus",NA,NA,NA
43971,"LC",22704421,"Acanthorhynchus tenuirostris",NA,NA,NA
43971,"LC",22704585,"Acanthornis magna",NA,NA,NA
43971,"LC",170366,"Acanthosaura lepidogaster",NA,NA,NA
43971,"LC",193767,"Acanthostracion guineensis",NA,NA,NA
43971,"LC",193646,"Acanthostracion polygonius",NA,NA,NA
43971,"LC",193647,"Acanthostracion quadricornis",NA,NA,NA
43971,"LC",177960,"Acanthurus achilles",NA,NA,NA
43971,"LC",178007,"Acanthurus albipectoralis",NA,NA,NA
43971,"LC",177974,"Acanthurus auranticavus",NA,NA,NA
43971,"LC",177985,"Acanthurus bahianus",NA,NA,NA
43971,"LC",177978,"Acanthurus bariene",NA,NA,NA
43971,"LC",177971,"Acanthurus blochii",NA,NA,NA
43971,"LC",177982,"Acanthurus chirurgus",NA,NA,NA
43971,"LC",177953,"Acanthurus coeruleus",NA,NA,NA
43971,"LC",177981,"Acanthurus dussumieri",NA,NA,NA
43971,"LC",177959,"Acanthurus fowleri",NA,NA,NA
43971,"LC",154818,"Acanthurus gahhm",NA,NA,NA
43971,"LC",178006,"Acanthurus grammoptilus",NA,NA,NA
43971,"LC",177995,"Acanthurus guttatus",NA,NA,NA
43971,"LC",177977,"Acanthurus japonicus",NA,NA,NA
43971,"LC",177994,"Acanthurus leucocheilus",NA,NA,NA
43971,"LC",178011,"Acanthurus leucopareius",NA,NA,NA
43971,"LC",178000,"Acanthurus leucosternon",NA,NA,NA
43971,"LC",177993,"Acanthurus lineatus",NA,NA,NA
43971,"LC",177957,"Acanthurus maculiceps",NA,NA,NA
43971,"LC",177967,"Acanthurus mata",NA,NA,NA
43971,"LC",178023,"Acanthurus monroviae",NA,NA,NA
43971,"LC",177969,"Acanthurus nigricans",NA,NA,NA
43971,"LC",178017,"Acanthurus nigricauda",NA,NA,NA
43971,"LC",178019,"Acanthurus nigrofuscus",NA,NA,NA
43971,"LC",177999,"Acanthurus nigroris",NA,NA,NA
43971,"LC",177961,"Acanthurus nubilus",NA,NA,NA
43971,"LC",177991,"Acanthurus olivaceus",NA,NA,NA
43971,"LC",178022,"Acanthurus pyroferus",NA,NA,NA
43971,"LC",177976,"Acanthurus reversus",NA,NA,NA
43971,"LC",177987,"Acanthurus sohal",NA,NA,NA
43971,"LC",177997,"Acanthurus tennentii",NA,NA,NA
43971,"LC",178008,"Acanthurus thompsoni",NA,NA,NA
43971,"LC",47139706,"Acanthurus tractus",NA,NA,NA
43971,"LC",177965,"Acanthurus triostegus",NA,NA,NA
43971,"LC",177998,"Acanthurus tristis",NA,NA,NA
43971,"LC",177989,"Acanthurus xanthopterus",NA,NA,NA
43971,"LC",178832,"Acanthus ebracteatus",NA,NA,NA
43971,"LC",168780,"Acanthus ilicifolius",NA,NA,NA
43971,"LC",185329,"Acanthus montanus",NA,NA,NA
43971,"LC",178837,"Acanthus volubilis",NA,NA,NA
43971,"LC",166466,"Acantopsis choirorhynchos",NA,NA,NA
43971,"LC",181193,"Acantopsis dialuzona",NA,NA,NA
43971,"LC",61308,"Acapoeta tanganicae",NA,NA,NA
43971,"LC",20658219,"Acauloplax exigua",NA,NA,NA
43971,"LC",22695535,"Accipiter albogularis",NA,NA,NA
43971,"LC",22695490,"Accipiter badius",NA,NA,NA
43971,"LC",22695669,"Accipiter bicolor",NA,NA,NA
43971,"LC",22695499,"Accipiter brevipes",NA,NA,NA
43971,"LC",22695486,"Accipiter castanilius",NA,NA,NA
43971,"LC",22695599,"Accipiter cirrocephalus",NA,NA,NA
43971,"LC",22695656,"Accipiter cooperii",NA,NA,NA
43971,"LC",22695576,"Accipiter erythropus",NA,NA,NA
43971,"LC",22695527,"Accipiter fasciatus",NA,NA,NA
43971,"LC",22695508,"Accipiter francesiae",NA,NA,NA
43971,"LC",22695683,"Accipiter gentilis",NA,NA,NA
43971,"LC",22695465,"Accipiter griseiceps",NA,NA,NA
43971,"LC",22695585,"Accipiter gularis",NA,NA,NA
43971,"LC",22727721,"Accipiter hiogaster",NA,NA,NA
43971,"LC",22695532,"Accipiter melanochlamys",NA,NA,NA
43971,"LC",22695673,"Accipiter melanoleucus",NA,NA,NA
43971,"LC",22695689,"Accipiter meyerianus",NA,NA,NA
43971,"LC",22695581,"Accipiter minullus",NA,NA,NA
43971,"LC",22695624,"Accipiter nisus",NA,NA,NA
43971,"LC",22727714,"Accipiter novaehollandiae",NA,NA,NA
43971,"LC",22695619,"Accipiter ovampensis",NA,NA,NA
43971,"LC",22695558,"Accipiter poliocephalus",NA,NA,NA
43971,"LC",22695610,"Accipiter rhodogaster",NA,NA,NA
43971,"LC",22695538,"Accipiter rufitorques",NA,NA,NA
43971,"LC",22695630,"Accipiter rufiventris",NA,NA,NA
43971,"LC",22695503,"Accipiter soloensis",NA,NA,NA
43971,"LC",22734130,"Accipiter striatus",NA,NA,NA
43971,"LC",22695565,"Accipiter superciliosus",NA,NA,NA
43971,"LC",22727727,"Accipiter sylvestris",NA,NA,NA
43971,"LC",22727697,"Accipiter tachiro",NA,NA,NA
43971,"LC",22727705,"Accipiter toussenelii",NA,NA,NA
43971,"LC",22695516,"Accipiter trinotatus",NA,NA,NA
43971,"LC",22695462,"Accipiter trivirgatus",NA,NA,NA
43971,"LC",22695588,"Accipiter virgatus",NA,NA,NA
43971,"LC",47943568,"Accrosus carpetanus",NA,NA,NA
43971,"LC",47943570,"Accrosus siculus",NA,NA,NA
43971,"LC",47943572,"Accrosus tingitanus",NA,NA,NA
43971,"LC",95568732,"Acentrogobius audax",NA,NA,NA
43971,"LC",68325526,"Acentrogobius caninus",NA,NA,NA
43971,"LC",167805,"Acentronichthys leptos",NA,NA,NA
43971,"LC",46107486,"Acentronura dendritica",NA,NA,NA
43971,"LC",65363473,"Acentronura gracilissima",NA,NA,NA
43971,"LC",65369051,"Acentronura lumnitzeri",NA,NA,NA
43971,"LC",46102569,"Acentronura tentaculata",NA,NA,NA
43971,"LC",193523,"Acer campestre",NA,NA,NA
43971,"LC",193525,"Acer cappadocicum",NA,NA,NA
43971,"LC",193533,"Acer circinatum",NA,NA,NA
43971,"LC",103451747,"Acer drummondi",NA,NA,NA
43971,"LC",103451786,"Acer floridanum",NA,NA,NA
43971,"LC",193546,"Acer glabrum",NA,NA,NA
43971,"LC",103451869,"Acer grandidentatum",NA,NA,NA
43971,"LC",193594,"Acer heldreichii",NA,NA,NA
43971,"LC",103451921,"Acer leucoderme",NA,NA,NA
43971,"LC",193529,"Acer lobelii",NA,NA,NA
43971,"LC",193830,"Acer macrophyllum",NA,NA,NA
43971,"LC",193835,"Acer monspessulanum",NA,NA,NA
43971,"LC",62940,"Acer negundo",NA,NA,NA
43971,"LC",61961045,"Acer nigrum",NA,NA,NA
43971,"LC",62941,"Acer oblongum",NA,NA,NA
43971,"LC",193841,"Acer obtusifolium",NA,NA,NA
43971,"LC",193845,"Acer palmatum",NA,NA,NA
43971,"LC",193849,"Acer pensylvanicum",NA,NA,NA
43971,"LC",193851,"Acer pentapomicum",NA,NA,NA
43971,"LC",194704,"Acer pictum",NA,NA,NA
43971,"LC",193853,"Acer platanoides",NA,NA,NA
43971,"LC",193856,"Acer pseudoplatanus",NA,NA,NA
43971,"LC",193860,"Acer rubrum",NA,NA,NA
43971,"LC",193862,"Acer saccharinum",NA,NA,NA
43971,"LC",193863,"Acer saccharum",NA,NA,NA
43971,"LC",193888,"Acer velutinum",NA,NA,NA
43971,"LC",49829511,"Acestrocephalus boehlkei",NA,NA,NA
43971,"LC",167774,"Acestrorhynchus maculipinna",NA,NA,NA
43971,"LC",22714641,"Achaetops pycnopygius",NA,NA,NA
43971,"LC",176324,"Achalinus ater",NA,NA,NA
43971,"LC",192148,"Achalinus formosanus",NA,NA,NA
43971,"LC",191936,"Achalinus meiguensis",NA,NA,NA
43971,"LC",192192,"Achalinus niger",NA,NA,NA
43971,"LC",192099,"Achalinus rufescens",NA,NA,NA
43971,"LC",192200,"Achalinus spinalis",NA,NA,NA
43971,"LC",166142,"Acheilognathus barbatulus",NA,NA,NA
