"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
8842,"EN",179275,"Adenia dolichosiphon",NA,NA,NA
8842,"EN",179459,"Adenia kigogoensis",NA,NA,NA
8842,"EN",179807,"Adenia racemosa",NA,NA,NA
8842,"EN",179785,"Adenia schliebenii",NA,NA,NA
8842,"EN",165109,"Adenocarpus ombriosus",NA,NA,NA
8842,"EN",103633396,"Adenogramma rigida",NA,NA,NA
8842,"EN",54459,"Adenomus kelaartii",NA,NA,NA
8842,"EN",91150579,"Adenophorus epigaeus",NA,NA,NA
8842,"EN",46602,"Adiantum fengianum",NA,NA,NA
8842,"EN",46604,"Adiantum sinicum",NA,NA,NA
8842,"EN",32924,"Adinandra griffithii",NA,NA,NA
8842,"EN",525,"Advena charon",NA,NA,NA
8842,"EN",43221,"Aechmea kentii",NA,NA,NA
8842,"EN",44393202,"Aechmea kleinii",NA,NA,NA
8842,"EN",43223,"Aechmea manzanaresiana",NA,NA,NA
8842,"EN",43227,"Aechmea tayoensis",NA,NA,NA
8842,"EN",46259,"Aegiphila lopez-palacii",NA,NA,NA
8842,"EN",38136,"Aegiphila monticola",NA,NA,NA
8842,"EN",46260,"Aegiphila schimpffii",NA,NA,NA
8842,"EN",162065,"Aeonium gomerense",NA,NA,NA
8842,"EN",107356246,"Aeonium gorgoneum",NA,NA,NA
8842,"EN",22678559,"Aepypodius bruijnii",NA,NA,NA
8842,"EN",38070,"Aequatorium asterotrichum",NA,NA,NA
8842,"EN",43101,"Aequatorium lepidotum",NA,NA,NA
8842,"EN",70102824,"Aeranthes antennophora",NA,NA,NA
8842,"EN",70102478,"Aeranthes neoperrieri",NA,NA,NA
8842,"EN",70102368,"Aeranthes setipes",NA,NA,NA
8842,"EN",46292,"Aerides lawrenciae",NA,NA,NA
8842,"EN",22728583,"Aerodramus bartschi",NA,NA,NA
8842,"EN",66106709,"Aeschynomene gazensis",NA,NA,NA
8842,"EN",68002506,"Aeschynomene laxiflora",NA,NA,NA
8842,"EN",43105,"Aetheolaena decipiens",NA,NA,NA
8842,"EN",43110,"Aetheolaena mochensis",NA,NA,NA
8842,"EN",43114,"Aetheolaena subinvolucrata",NA,NA,NA
8842,"EN",88090870,"Aethiothemis modesta",NA,NA,NA
8842,"EN",22718068,"Aethopyga duyvenbodei",NA,NA,NA
8842,"EN",60119,"Aetobatus flagellum",NA,NA,NA
8842,"EN",60120,"Aetomylaeus maculatus",NA,NA,NA
8842,"EN",104023514,"Aetomylaeus milvus",NA,NA,NA
8842,"EN",60121,"Aetomylaeus vespertilio",NA,NA,NA
8842,"EN",619,"Africanogyrus starmuehlneri",NA,NA,NA
8842,"EN",84379340,"Africocypha varicolor",NA,NA,NA
8842,"EN",595,"Afrithelphusa monodosa",NA,NA,NA
8842,"EN",56057,"Afrixalus clarkei",NA,NA,NA
8842,"EN",136149,"Afrixalus dorsimaculatus",NA,NA,NA
8842,"EN",56065,"Afrixalus knysnae",NA,NA,NA
8842,"EN",56066,"Afrixalus lacteus",NA,NA,NA
8842,"EN",35175,"Afrocanthium rondoense",NA,NA,NA
8842,"EN",34203,"Afrocarpus usambarensis",NA,NA,NA
8842,"EN",19672414,"Afrophlaeoba euthynota",NA,NA,NA
8842,"EN",19672423,"Afrophlaeoba longicornis",NA,NA,NA
8842,"EN",19672427,"Afrophlaeoba nguru",NA,NA,NA
8842,"EN",110096780,"Afrothismia saingei",NA,NA,NA
8842,"EN",178405,"Afrotyphlops gierrai",NA,NA,NA
8842,"EN",32811,"Afzelia xylocarpa",NA,NA,NA
8842,"EN",622,"Agabus clypealis",NA,NA,NA
8842,"EN",623,"Agabus discicollis",NA,NA,NA
8842,"EN",624,"Agabus hozgargantae",NA,NA,NA
8842,"EN",55288,"Agalychnis annae",NA,NA,NA
8842,"EN",202905,"Agathis borneensis",NA,NA,NA
8842,"EN",31862,"Agathis kinabaluensis",NA,NA,NA
8842,"EN",34321,"Agathis macrophylla",NA,NA,NA
8842,"EN",31865,"Agathis orbicula",NA,NA,NA
8842,"EN",30980,"Agathis ovata",NA,NA,NA
8842,"EN",56495741,"Agave caymanensis",NA,NA,NA
8842,"EN",22724196,"Agelaius tricolor",NA,NA,NA
8842,"EN",22724209,"Agelaius xanthomus",NA,NA,NA
8842,"EN",179641,"Agelanthus atrocoronatus",NA,NA,NA
8842,"EN",179380,"Agelanthus igneus",NA,NA,NA
8842,"EN",70475829,"Agelanthus keilii",NA,NA,NA
8842,"EN",179413,"Agelanthus microphyllus",NA,NA,NA
8842,"EN",179593,"Agelanthus uhehensis",NA,NA,NA
8842,"EN",179567,"Agelanthus validus",NA,NA,NA
8842,"EN",22687794,"Aglaeactis aliciae",NA,NA,NA
8842,"EN",22733891,"Aglaiocercus berlepschi",NA,NA,NA
8842,"EN",84500429,"Aglyptodactylus australis",NA,NA,NA
8842,"EN",176547,"Agropyron cimmericum",NA,NA,NA
8842,"EN",176502,"Agropyron dasyanthum",NA,NA,NA
8842,"EN",43915,"Agrostis trachychlaena",NA,NA,NA
8842,"EN",172654,"Ahaetulla perroteti",NA,NA,NA
8842,"EN",47943474,"Ahermodontus ambrosi",NA,NA,NA
8842,"EN",31349,"Ailanthus altissima var. tanakai","tanakai","var.",NA
8842,"EN",714,"Ailurus fulgens",NA,NA,NA
8842,"EN",35205,"Aiouea angulata",NA,NA,NA
8842,"EN",32932,"Aiouea obscura",NA,NA,NA
8842,"EN",43757,"Aiphanes grandis",NA,NA,NA
8842,"EN",38942,"Aiphanes leiostachys",NA,NA,NA
8842,"EN",38069,"Aiphanes verrucosa",NA,NA,NA
8842,"EN",176763,"Aipysurus fuscus",NA,NA,NA
8842,"EN",39216,"Aitchisoniella himalayensis",NA,NA,NA
8842,"EN",773,"Alasmidonta arcula",NA,NA,NA
8842,"EN",774,"Alasmidonta atropurpurea",NA,NA,NA
8842,"EN",189371,"Alasmidonta triangulata",NA,NA,NA
8842,"EN",171101,"Albinaria torticollis",NA,NA,NA
8842,"EN",32948,"Albizia plurijuga",NA,NA,NA
8842,"EN",30340,"Albizia suluensis",NA,NA,NA
8842,"EN",103636581,"Albuca albucoides",NA,NA,NA
8842,"EN",19018221,"Alburnus attalus",NA,NA,NA
8842,"EN",19018242,"Alburnus baliki",NA,NA,NA
8842,"EN",19018407,"Alburnus carinatus",NA,NA,NA
8842,"EN",135496,"Alburnus mentoides",NA,NA,NA
8842,"EN",61370,"Alburnus qalilus",NA,NA,NA
8842,"EN",135590,"Alburnus sarmaticus",NA,NA,NA
8842,"EN",135594,"Alburnus schischkovi",NA,NA,NA
8842,"EN",135641,"Alburnus volviticus",NA,NA,NA
8842,"EN",199871,"Alcea grossheimii",NA,NA,NA
8842,"EN",816,"Alcelaphus buselaphus ssp. lelwel","lelwel","ssp.",NA
8842,"EN",809,"Alcelaphus buselaphus ssp. swaynei","swaynei","ssp.",NA
8842,"EN",60452,"Alcolapia alcalicus",NA,NA,NA
8842,"EN",162346,"Aldrovanda vesiculosa",NA,NA,NA
8842,"EN",34927,"Alectryon ramiflorus",NA,NA,NA
8842,"EN",182708,"Alestes bouboni",NA,NA,NA
8842,"EN",182881,"Alestopetersius nigropterus",NA,NA,NA
8842,"EN",46623,"Aleuritopteris grevilleoides",NA,NA,NA
8842,"EN",46621,"Aleuritopteris squamosa",NA,NA,NA
8842,"EN",840,"Algyroides marchi",NA,NA,NA
8842,"EN",37786,"Allantospermum borneense var. rostratrum","rostratrum","var.",NA
8842,"EN",86862982,"Allecula suberina",NA,NA,NA
8842,"EN",80082536,"Allium basalticum",NA,NA,NA
8842,"EN",13144560,"Allium makrianum",NA,NA,NA
8842,"EN",80083001,"Allium meronense",NA,NA,NA
8842,"EN",22486376,"Allium peroninianum",NA,NA,NA
8842,"EN",172058,"Allium pervestitum",NA,NA,NA
8842,"EN",199883,"Allium pseudoalbidum",NA,NA,NA
8842,"EN",112445826,"Allium pycnotrichum",NA,NA,NA
8842,"EN",13145504,"Allium sannineum",NA,NA,NA
8842,"EN",199880,"Allium struzlianum",NA,NA,NA
8842,"EN",70922285,"Allium therinanthum",NA,NA,NA
8842,"EN",77187242,"Allobates ignotus",NA,NA,NA
8842,"EN",55100,"Allobates kingsburyi",NA,NA,NA
8842,"EN",55108,"Allobates mandelorum",NA,NA,NA
8842,"EN",55141,"Allobates ranoides",NA,NA,NA
8842,"EN",4227,"Allochrocebus preussi",NA,NA,NA
8842,"EN",4237,"Allochrocebus preussi ssp. insularis","insularis","ssp.",NA
8842,"EN",4244,"Allochrocebus preussi ssp. preussi","preussi","ssp.",NA
8842,"EN",59840,"Allocnemis montana",NA,NA,NA
8842,"EN",84379452,"Allocnemis vicki",NA,NA,NA
8842,"EN",158519,"Allolestes maclachlani",NA,NA,NA
8842,"EN",46119,"Allophylus dodsonii",NA,NA,NA
8842,"EN",38140,"Alloxylon brachycarpum",NA,NA,NA
8842,"EN",172762,"Alluaudina mocquardi",NA,NA,NA
8842,"EN",80373280,"Alluviobolus antanosy",NA,NA,NA
8842,"EN",80373484,"Alluviobolus tsimelahy",NA,NA,NA
8842,"EN",34053,"Alnus maritima",NA,NA,NA
8842,"EN",201335,"Aloe adigratana",NA,NA,NA
8842,"EN",201371,"Aloe albovestita",NA,NA,NA
8842,"EN",201364,"Aloe ambigens",NA,NA,NA
8842,"EN",201380,"Aloe ankoberensis",NA,NA,NA
8842,"EN",30901,"Aloe ballyi",NA,NA,NA
8842,"EN",201393,"Aloe bella",NA,NA,NA
8842,"EN",158082,"Aloe brandhamii",NA,NA,NA
8842,"EN",201386,"Aloe cremnophila",NA,NA,NA
8842,"EN",30747,"Aloe eminens",NA,NA,NA
8842,"EN",201374,"Aloe erensii",NA,NA,NA
8842,"EN",46723,"Aloe erinacea",NA,NA,NA
8842,"EN",201401,"Aloe friisii",NA,NA,NA
8842,"EN",201392,"Aloe gillettii",NA,NA,NA
8842,"EN",201387,"Aloe gracilicaulis",NA,NA,NA
8842,"EN",201336,"Aloe grisea",NA,NA,NA
8842,"EN",201403,"Aloe harlana",NA,NA,NA
8842,"EN",39056,"Aloe helenae",NA,NA,NA
8842,"EN",201332,"Aloe hildebrandtii",NA,NA,NA
8842,"EN",890,"Aloeides nubilus",NA,NA,NA
8842,"EN",44392487,"Aloe kefaensis",NA,NA,NA
8842,"EN",44392819,"Aloe ketabrowniorum",NA,NA,NA
8842,"EN",158221,"Aloe kilifiensis",NA,NA,NA
8842,"EN",201408,"Aloe megalacantha ssp. alticola","alticola","ssp.",NA
8842,"EN",201322,"Aloe monticola",NA,NA,NA
8842,"EN",201404,"Aloe peckii",NA,NA,NA
8842,"EN",39586,"Aloe peglerae",NA,NA,NA
8842,"EN",158319,"Aloe penduliflora",NA,NA,NA
8842,"EN",201343,"Aloe schelpei",NA,NA,NA
8842,"EN",201384,"Aloe scobinifolia",NA,NA,NA
8842,"EN",201354,"Aloe sinana",NA,NA,NA
8842,"EN",201372,"Aloe sinkatana",NA,NA,NA
8842,"EN",39057,"Aloe suzannae",NA,NA,NA
8842,"EN",201331,"Aloe yavellana",NA,NA,NA
8842,"EN",22691076,"Alopecoenas hoedtii",NA,NA,NA
8842,"EN",22691061,"Alopecoenas rubescens",NA,NA,NA
8842,"EN",22691047,"Alopecoenas sanctaecrucis",NA,NA,NA
8842,"EN",135559,"Alosa volgensis",NA,NA,NA
8842,"EN",914,"Alouatta pigra",NA,NA,NA
8842,"EN",918,"Alouatta ululata",NA,NA,NA
8842,"EN",46261,"Aloysia dodsoniorum",NA,NA,NA
8842,"EN",198136,"Alpheus cyanoteles",NA,NA,NA
8842,"EN",46403,"Alphonsea hainanensis",NA,NA,NA
8842,"EN",46405,"Alphonsea tsangyuanensis",NA,NA,NA
8842,"EN",32475,"Alseodaphne rugosa",NA,NA,NA
8842,"EN",928,"Alsodes barrioi",NA,NA,NA
8842,"EN",18435553,"Alsodes norae",NA,NA,NA
8842,"EN",43600,"Alsophila esmeraldensis",NA,NA,NA
8842,"EN",941,"Alsophis rijgersmaei",NA,NA,NA
8842,"EN",176330,"Alsophis sanctonum",NA,NA,NA
8842,"EN",37335,"Alstonia annamensis",NA,NA,NA
8842,"EN",39082,"Alternanthera nesiotes",NA,NA,NA
8842,"EN",136648,"Alticola olchonensis",NA,NA,NA
8842,"EN",54460,"Altiphrynoides malcolmi",NA,NA,NA
8842,"EN",133464,"Alveopora excelsa",NA,NA,NA
8842,"EN",133467,"Alveopora minuta",NA,NA,NA
8842,"EN",199890,"Alyssum artvinense",NA,NA,NA
8842,"EN",46419,"Alyxia menglungensis",NA,NA,NA
8842,"EN",34754,"Alyxia taiwanensis",NA,NA,NA
8842,"EN",156158,"Alzoniella asturica",NA,NA,NA
8842,"EN",164864,"Alzoniella delmastroi",NA,NA,NA
8842,"EN",155932,"Alzoniella edmundi",NA,NA,NA
8842,"EN",155654,"Alzoniella finalina",NA,NA,NA
8842,"EN",1001,"Amauris comorana",NA,NA,NA
8842,"EN",22687562,"Amazilia boucardi",NA,NA,NA
8842,"EN",22687614,"Amazilia castaneiventris",NA,NA,NA
8842,"EN",22687529,"Amazilia luciae",NA,NA,NA
8842,"EN",22686342,"Amazona auropalliata",NA,NA,NA
8842,"EN",22731595,"Amazona diadema",NA,NA,NA
8842,"EN",22686268,"Amazona finschi",NA,NA,NA
8842,"EN",22686411,"Amazona imperialis",NA,NA,NA
8842,"EN",22728296,"Amazona lilacina",NA,NA,NA
8842,"EN",22686337,"Amazona oratrix",NA,NA,NA
8842,"EN",22686374,"Amazona vinacea",NA,NA,NA
8842,"EN",22686259,"Amazona viridigenalis",NA,NA,NA
8842,"EN",168271,"Amblyceps arunchalensis",NA,NA,NA
8842,"EN",60469196,"Amblycirrhitus earnshawi",NA,NA,NA
8842,"EN",110434565,"Amblyopyrum muticum",NA,NA,NA
8842,"EN",110434588,"Amblyopyrum muticum var. loliaceum","loliaceum","var.",NA
8842,"EN",110434599,"Amblyopyrum muticum var. muticum","muticum","var.",NA
8842,"EN",44176,"Amblyrhynchus cristatus ssp. mertensi","mertensi","ssp.",NA
8842,"EN",44177,"Amblyrhynchus cristatus ssp. nanus","nanus","ssp.",NA
8842,"EN",62007,"Amblysomus marleyi",NA,NA,NA
8842,"EN",32291,"Amburana cearensis",NA,NA,NA
8842,"EN",59049,"Ambystoma altamirani",NA,NA,NA
8842,"EN",59056,"Ambystoma flavipiperatum",NA,NA,NA
8842,"EN",1093,"Ambystoma lermaense",NA,NA,NA
8842,"EN",59066,"Ambystoma ordinarium",NA,NA,NA
8842,"EN",64529098,"Amedegnatiana vicheti",NA,NA,NA
8842,"EN",112689481,"Ameerega shihuemoy",NA,NA,NA
8842,"EN",55236,"Ameerega silverstonei",NA,NA,NA
8842,"EN",50008980,"Ameiva provitaae",NA,NA,NA
8842,"EN",34113,"Amentotaxus assamica",NA,NA,NA
8842,"EN",56726171,"Ameroglossum pernambucense",NA,NA,NA
8842,"EN",194268,"Amerotyphlops tasymicris",NA,NA,NA
8842,"EN",75606981,"Amerotyphlops trinitatus",NA,NA,NA
8842,"EN",46295,"Amesiella philippensis",NA,NA,NA
8842,"EN",58187,"Amietia inyangae",NA,NA,NA
8842,"EN",58188,"Amietia johnstoni",NA,NA,NA
8842,"EN",46629,"Amitostigma bifoliatum",NA,NA,NA
8842,"EN",46630,"Amitostigma capitatum",NA,NA,NA
8842,"EN",46631,"Amitostigma hemipilioides",NA,NA,NA
8842,"EN",46632,"Amitostigma simplex",NA,NA,NA
8842,"EN",46633,"Amitostigma tetralobum",NA,NA,NA
8842,"EN",46634,"Amitostigma yuanum",NA,NA,NA
8842,"EN",88586122,"Ammannia calcicola",NA,NA,NA
8842,"EN",88586438,"Ammannia heterophylla",NA,NA,NA
8842,"EN",176981,"Ammannia nagpurensis",NA,NA,NA
8842,"EN",88586492,"Ammannia pauciramosa",NA,NA,NA
8842,"EN",88586626,"Ammannia quadriciliata",NA,NA,NA
8842,"EN",48635233,"Ammobates melectoides",NA,NA,NA
8842,"EN",1149,"Ammospermophilus nelsoni",NA,NA,NA
8842,"EN",22721129,"Ammospiza caudacuta",NA,NA,NA
8842,"EN",58194,"Amnirana asperrima",NA,NA,NA
8842,"EN",58200,"Amnirana occidentalis",NA,NA,NA
8842,"EN",136018,"Amolops cucae",NA,NA,NA
8842,"EN",58209,"Amolops hainanensis",NA,NA,NA
8842,"EN",58210,"Amolops hongkongensis",NA,NA,NA
8842,"EN",159250,"Amolops minutus",NA,NA,NA
8842,"EN",202200,"Amomum celsum",NA,NA,NA
8842,"EN",202225,"Amomum stephanocoleum",NA,NA,NA
8842,"EN",157952,"Amorphophallus stuhlmannii",NA,NA,NA
8842,"EN",157555,"Ampedus assingi",NA,NA,NA
8842,"EN",157547,"Ampedus quadrisignatus",NA,NA,NA
8842,"EN",47262555,"Ampedus rifensis",NA,NA,NA
8842,"EN",1160,"Ampelita fulgurata",NA,NA,NA
8842,"EN",1158,"Ampelita julii",NA,NA,NA
8842,"EN",172784,"Amphiglossus decaryi",NA,NA,NA
8842,"EN",182150,"Amphilius caudosignatus",NA,NA,NA
8842,"EN",182949,"Amphilius korupi",NA,NA,NA
8842,"EN",182065,"Amphilius lamani",NA,NA,NA
8842,"EN",169393,"Amphilophus margaritifer",NA,NA,NA
8842,"EN",199524,"Amphinotus nymphula",NA,NA,NA
8842,"EN",199519,"Amphinotus pupulus",NA,NA,NA
8842,"EN",74855259,"Amphisbaena caudalis",NA,NA,NA
8842,"EN",74855567,"Amphisbaena fenestrata",NA,NA,NA
8842,"EN",176226,"Amphisbaena hyporissor",NA,NA,NA
8842,"EN",30692,"Amphitecna molinae",NA,NA,NA
8842,"EN",171203,"Amphorella tuberculata",NA,NA,NA
8842,"EN",1173,"Amplirhagada astuta",NA,NA,NA
8842,"EN",1178,"Amplirhagada questroana",NA,NA,NA
8842,"EN",63404,"Amygdalus ledebouriana",NA,NA,NA
8842,"EN",135163,"Anabarilius alburnops",NA,NA,NA
8842,"EN",1190,"Anabarilius polylepis",NA,NA,NA
8842,"EN",31175,"Anacolosa densiflora",NA,NA,NA
8842,"EN",133046,"Anacropora spinosa",NA,NA,NA
8842,"EN",44578138,"Anadia blakei",NA,NA,NA
8842,"EN",44578163,"Anadia brevifrontalis",NA,NA,NA
8842,"EN",44578212,"Anadia pamplonensis",NA,NA,NA
8842,"EN",44578223,"Anadia pariaensis",NA,NA,NA
8842,"EN",64529676,"Anadrymadusa retowskii",NA,NA,NA
8842,"EN",1199,"Anaecypris hispanica",NA,NA,NA
8842,"EN",157814,"Anaglyptus luteofasciatus",NA,NA,NA
8842,"EN",157893,"Anaglyptus praecellens",NA,NA,NA
8842,"EN",162354,"Anagyris latifolia",NA,NA,NA
8842,"EN",22699383,"Anairetes alpinus",NA,NA,NA
8842,"EN",196291,"Anapistula seychellensis",NA,NA,NA
8842,"EN",84119796,"Anarrhinum pubescens",NA,NA,NA
8842,"EN",22680252,"Anas bernieri",NA,NA,NA
8842,"EN",22680225,"Anas melleri",NA,NA,NA
8842,"EN",22724580,"Anas nesiotis",NA,NA,NA
8842,"EN",22680199,"Anas wyvilliana",NA,NA,NA
8842,"EN",196543,"Anatemnus seychellesensis",NA,NA,NA
8842,"EN",44392318,"Anathallis tigridens",NA,NA,NA
8842,"EN",37434,"Anaxagorea phaeocarpa",NA,NA,NA
8842,"EN",54599,"Anaxyrus californicus",NA,NA,NA
8842,"EN",3180,"Anaxyrus canorus",NA,NA,NA
8842,"EN",3170,"Anaxyrus houstonensis",NA,NA,NA
8842,"EN",3181,"Anaxyrus nelsoni",NA,NA,NA
8842,"EN",55322676,"Ancharius griseus",NA,NA,NA
8842,"EN",154717,"Anchoa choerostoma",NA,NA,NA
8842,"EN",61654,"Anchusa crispa",NA,NA,NA
8842,"EN",177818,"Ancistrachne numaeensis",NA,NA,NA
8842,"EN",200681,"Ancistrocladus korupensis",NA,NA,NA
8842,"EN",179288,"Ancistrorhynchus refractus",NA,NA,NA
8842,"EN",49829637,"Ancistrus marcapatae",NA,NA,NA
8842,"EN",64792614,"Ancistrus tolima",NA,NA,NA
