"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
5892,"CR",115947008,"Aechmea downsiana",NA,NA,NA
5892,"CR",56499847,"Aegiphila caymanensis",NA,NA,NA
5892,"CR",46258,"Aegiphila glomerata",NA,NA,NA
5892,"CR",22689559,"Aegotheles savesi",NA,NA,NA
5892,"CR",68501322,"Aeranthes albidiflora",NA,NA,NA
5892,"CR",68501417,"Aeranthes leandriana",NA,NA,NA
5892,"CR",68501481,"Aeranthes multinodis",NA,NA,NA
5892,"CR",19892137,"Aeschynomene ruspoliana",NA,NA,NA
5892,"CR",43106,"Aetheolaena hypoleuca",NA,NA,NA
5892,"CR",43108,"Aetheolaena ledifolia",NA,NA,NA
5892,"CR",43112,"Aetheolaena pichinchensis",NA,NA,NA
5892,"CR",199869,"Aethionema grandiflorum var. sintenisii","sintenisii","var.",NA
5892,"CR",61628,"Aethionema retsina",NA,NA,NA
5892,"CR",2664,"Afghanodon mustersi",NA,NA,NA
5892,"CR",196533,"Afrogarypus seychellesensis",NA,NA,NA
5892,"CR",158066,"Afrothismia baerae",NA,NA,NA
5892,"CR",110096021,"Afrothismia korupensis",NA,NA,NA
5892,"CR",39539,"Afrothismia pachyantha",NA,NA,NA
5892,"CR",39540,"Afrothismia winkleri",NA,NA,NA
5892,"CR",56500529,"Agalinis kingsii",NA,NA,NA
5892,"CR",55855,"Agalychnis lemur",NA,NA,NA
5892,"CR",31167,"Agasthiyamalaia pauciflora",NA,NA,NA
5892,"CR",30978,"Agathis montana",NA,NA,NA
5892,"CR",67367669,"Agdistis marionae",NA,NA,NA
5892,"CR",179885,"Agelanthus rondensis",NA,NA,NA
5892,"CR",103896223,"Agkistropleuron simplex",NA,NA,NA
5892,"CR",36611,"Aglaia densitricha",NA,NA,NA
5892,"CR",36636,"Aglaia evansensis",NA,NA,NA
5892,"CR",31088,"Aglaia gracilis",NA,NA,NA
5892,"CR",36626,"Aglaia heterotricha",NA,NA,NA
5892,"CR",38417,"Aglaia mackiana",NA,NA,NA
5892,"CR",36652,"Aglaia malabarica",NA,NA,NA
5892,"CR",36644,"Aglaia pleuropteris",NA,NA,NA
5892,"CR",36623,"Aglaia unifolia",NA,NA,NA
5892,"CR",39312,"Aglaothorax longipennis",NA,NA,NA
5892,"CR",32548,"Agrostistachys hookeri",NA,NA,NA
5892,"CR",162278,"Aichryson dumosum",NA,NA,NA
5892,"CR",136218,"Ailurops melanotis",NA,NA,NA
5892,"CR",111707147,"Aiphanes argos",NA,NA,NA
5892,"CR",176770,"Aipysurus apraefrontalis",NA,NA,NA
5892,"CR",176714,"Aipysurus foliosquama",NA,NA,NA
5892,"CR",196322,"Akihito futuna",NA,NA,NA
5892,"CR",776,"Alasmidonta raveneliana",NA,NA,NA
5892,"CR",22717428,"Alauda razae",NA,NA,NA
5892,"CR",171612,"Albinaria mavromoustakisi",NA,NA,NA
5892,"CR",171775,"Albinaria rechingeri",NA,NA,NA
5892,"CR",171538,"Albinaria retusa",NA,NA,NA
5892,"CR",33503,"Albizia vaughanii",NA,NA,NA
5892,"CR",103636653,"Albuca nana",NA,NA,NA
5892,"CR",135620,"Alburnus macedonicus",NA,NA,NA
5892,"CR",135598,"Alburnus mandrensis",NA,NA,NA
5892,"CR",19018610,"Alburnus nasreddini",NA,NA,NA
5892,"CR",19885345,"Alburnus timarensis",NA,NA,NA
5892,"CR",135503,"Alburnus vistonicus",NA,NA,NA
5892,"CR",22726971,"Alcedo euryzona",NA,NA,NA
5892,"CR",810,"Alcelaphus buselaphus ssp. tora","tora","ssp.",NA
5892,"CR",39744,"Alchemilla fischeri ssp. camerunensis","camerunensis","ssp.",NA
5892,"CR",44144,"Alectryon macrococcus",NA,NA,NA
5892,"CR",33574,"Alectryon macrococcus var. auwahiensis","auwahiensis","var.",NA
5892,"CR",34045,"Alectryon macrococcus var. macrococcus","macrococcus","var.",NA
5892,"CR",97634472,"Aleochara freyi",NA,NA,NA
5892,"CR",56088,"Alexteroon jynx",NA,NA,NA
5892,"CR",44579133,"Alinea lanceolata",NA,NA,NA
5892,"CR",68501458,"Alistilus magnificus",NA,NA,NA
5892,"CR",19672436,"Allaga ambigua",NA,NA,NA
5892,"CR",867,"Alligator sinensis",NA,NA,NA
5892,"CR",71245143,"Allium akirense",NA,NA,NA
5892,"CR",199882,"Allium baytopiorum",NA,NA,NA
5892,"CR",172118,"Allium corsicum",NA,NA,NA
5892,"CR",199884,"Allium czelghauricum",NA,NA,NA
5892,"CR",112444938,"Allium iatrouinum",NA,NA,NA
5892,"CR",13144564,"Allium marathasicum",NA,NA,NA
5892,"CR",55099,"Allobates juanii",NA,NA,NA
5892,"CR",199886,"Allochrusa takhtajanii",NA,NA,NA
5892,"CR",180563,"Allocnemis maccleeryi",NA,NA,NA
5892,"CR",32608,"Allophylus hispidus",NA,NA,NA
5892,"CR",169372,"Allotoca diazi",NA,NA,NA
5892,"CR",881,"Allotoca maculata",NA,NA,NA
5892,"CR",80373309,"Alluviobolus laticlavius",NA,NA,NA
5892,"CR",194641,"Alnus henryi",NA,NA,NA
5892,"CR",133705,"Alocasia atropurpurea",NA,NA,NA
5892,"CR",133707,"Alocasia sanderiana",NA,NA,NA
5892,"CR",133708,"Alocasia sinuata",NA,NA,NA
5892,"CR",158325,"Aloe boscawenii",NA,NA,NA
5892,"CR",201327,"Aloe brunneostriata",NA,NA,NA
5892,"CR",158195,"Aloe classenii",NA,NA,NA
5892,"CR",158335,"Aloe dorotheae",NA,NA,NA
5892,"CR",158247,"Aloe flexilifolia",NA,NA,NA
5892,"CR",201342,"Aloe ghibensis",NA,NA,NA
5892,"CR",201368,"Aloe jucunda",NA,NA,NA
5892,"CR",158284,"Aloe leptosiphon",NA,NA,NA
5892,"CR",201345,"Aloe molederana",NA,NA,NA
5892,"CR",158037,"Aloe pembana",NA,NA,NA
5892,"CR",31016,"Aloe pillansii",NA,NA,NA
5892,"CR",22691030,"Alopecoenas erythropterus",NA,NA,NA
5892,"CR",135582,"Alosa killarnensis",NA,NA,NA
5892,"CR",61393,"Alosa vistonica",NA,NA,NA
5892,"CR",39917,"Alouatta guariba ssp. guariba","guariba","ssp.",NA
5892,"CR",925,"Alouatta palliata ssp. mexicana","mexicana","ssp.",NA
5892,"CR",43900,"Alouatta palliata ssp. trabeata","trabeata","ssp.",NA
5892,"CR",36216,"Alphonsea kingii",NA,NA,NA
5892,"CR",44393286,"Alpinia diversifolia",NA,NA,NA
5892,"CR",44073,"Alsinidendron lychnoides",NA,NA,NA
5892,"CR",44058,"Alsinidendron obovatum",NA,NA,NA
5892,"CR",44110,"Alsinidendron trinerve",NA,NA,NA
5892,"CR",44111,"Alsinidendron viscosum",NA,NA,NA
5892,"CR",76338143,"Alsodes cantillanensis",NA,NA,NA
5892,"CR",56319,"Alsodes pehuenche",NA,NA,NA
5892,"CR",932,"Alsodes vanzolinii",NA,NA,NA
5892,"CR",939,"Alsophis antiguae",NA,NA,NA
5892,"CR",190566,"Alsophis antillensis",NA,NA,NA
5892,"CR",164598,"Alsophylax laevis",NA,NA,NA
5892,"CR",47755615,"Alsophylax tadjikiensis",NA,NA,NA
5892,"CR",54886,"Altiphrynoides osgoodi",NA,NA,NA
5892,"CR",168175,"Alycaeus balingensis",NA,NA,NA
5892,"CR",155645,"Alzoniella galaica",NA,NA,NA
5892,"CR",171938,"Alzoniella iberopyrenaica",NA,NA,NA
5892,"CR",171958,"Alzoniella marianae",NA,NA,NA
5892,"CR",155894,"Alzoniella onatensis",NA,NA,NA
5892,"CR",984,"Amanipodagrion gilliesi",NA,NA,NA
5892,"CR",45179,"Amanoa anomala",NA,NA,NA
5892,"CR",44077,"Amaranthus brownii",NA,NA,NA
5892,"CR",985,"Amastra cylindrica",NA,NA,NA
5892,"CR",986,"Amastra micans",NA,NA,NA
5892,"CR",987,"Amastra rubens",NA,NA,NA
5892,"CR",988,"Amastra spirizona",NA,NA,NA
5892,"CR",119194112,"Amazilia alfaroana",NA,NA,NA
5892,"CR",22686239,"Amazona vittata",NA,NA,NA
5892,"CR",1076,"Amblema neislerii",NA,NA,NA
5892,"CR",59050,"Ambystoma amblycephalum",NA,NA,NA
5892,"CR",59051,"Ambystoma andersoni",NA,NA,NA
5892,"CR",59054,"Ambystoma bombypellum",NA,NA,NA
5892,"CR",59055,"Ambystoma dumerilii",NA,NA,NA
5892,"CR",59058,"Ambystoma granulosum",NA,NA,NA
5892,"CR",59061,"Ambystoma leorae",NA,NA,NA
5892,"CR",1095,"Ambystoma mexicanum",NA,NA,NA
5892,"CR",59070,"Ambystoma taylori",NA,NA,NA
5892,"CR",29432,"Ameerega planipaleae",NA,NA,NA
5892,"CR",44791445,"Ameles fasciipennis",NA,NA,NA
5892,"CR",32492,"Amentotaxus argotaenia var. brevifolia","brevifolia","var.",NA
5892,"CR",46294,"Amesiella monticola",NA,NA,NA
5892,"CR",88585789,"Ammannia alternifolia",NA,NA,NA
5892,"CR",19198593,"Ammobates dusmeti",NA,NA,NA
5892,"CR",63402,"Ammopiptanthus nanus",NA,NA,NA
5892,"CR",19893100,"Amorpha crenulata",NA,NA,NA
5892,"CR",201756,"Amorphophallus interruptus",NA,NA,NA
5892,"CR",201757,"Amorphophallus lanuginosus",NA,NA,NA
5892,"CR",70380486,"Amorphophallus lewallei",NA,NA,NA
5892,"CR",201759,"Amorphophallus synandrifer",NA,NA,NA
5892,"CR",169382,"Amphilophus zaliosus",NA,NA,NA
5892,"CR",19045,"Amphinaias couchiana",NA,NA,NA
5892,"CR",74855383,"Amphisbaena cayemite",NA,NA,NA
5892,"CR",74855790,"Amphisbaena gonavensis",NA,NA,NA
5892,"CR",74856459,"Amphisbaena leali",NA,NA,NA
5892,"CR",30569,"Amphitecna spathicalyx",NA,NA,NA
5892,"CR",43203,"Amsinckia marginata",NA,NA,NA
5892,"CR",165189,"Amsonia orientalis",NA,NA,NA
5892,"CR",166177,"Anabarilius andersoni",NA,NA,NA
5892,"CR",166094,"Anabarilius qiluensis",NA,NA,NA
5892,"CR",166068,"Anabarilius yangzonensis",NA,NA,NA
5892,"CR",49830703,"Anablepsoides speciosus",NA,NA,NA
5892,"CR",176265,"Anapistula ataecina",NA,NA,NA
5892,"CR",22680203,"Anas laysanensis",NA,NA,NA
5892,"CR",44393368,"Anathallis kleinii",NA,NA,NA
5892,"CR",1261,"Ancylastrum cumingianus",NA,NA,NA
5892,"CR",1262,"Ancylus ashangiensis",NA,NA,NA
5892,"CR",196505,"Andasta siltte",NA,NA,NA
5892,"CR",55170,"Andinobates abditus",NA,NA,NA
5892,"CR",55210,"Andinobates viridis",NA,NA,NA
5892,"CR",19199315,"Andrena labiatula",NA,NA,NA
5892,"CR",103896506,"Andriana hancocki",NA,NA,NA
5892,"CR",1272,"Andrias davidianus",NA,NA,NA
5892,"CR",45926,"Andropogon benthamianus",NA,NA,NA
5892,"CR",161942,"Andryala crithmifolia",NA,NA,NA
5892,"CR",13188471,"Anemone maxima",NA,NA,NA
5892,"CR",1290,"Aneuretus simoni",NA,NA,NA
5892,"CR",68501579,"Angraecum mahavavense",NA,NA,NA
5892,"CR",68501446,"Angraecum muscicolum",NA,NA,NA
5892,"CR",68501406,"Angraecum palmicolum",NA,NA,NA
5892,"CR",68501442,"Angraecum perhumile",NA,NA,NA
5892,"CR",68501478,"Angraecum peyrotii",NA,NA,NA
5892,"CR",44393616,"Angraecum pinifolium",NA,NA,NA
5892,"CR",68501336,"Angraecum potamophilum",NA,NA,NA
5892,"CR",68501420,"Angraecum rigidifolium",NA,NA,NA
5892,"CR",68501519,"Angraecum rubellum",NA,NA,NA
5892,"CR",68501561,"Angraecum serpens",NA,NA,NA
5892,"CR",68501557,"Angraecum sterrophyllum",NA,NA,NA
5892,"CR",60344,"Anguilla anguilla",NA,NA,NA
5892,"CR",44393406,"Anguloa cliftonii",NA,NA,NA
5892,"CR",35219,"Aniba pedicellata",NA,NA,NA
5892,"CR",19672459,"Anischnansis burtti",NA,NA,NA
5892,"CR",59696,"Anisogomphus solitaris",NA,NA,NA
5892,"CR",47347526,"Anisopappus burundiensis",NA,NA,NA
5892,"CR",33067,"Anisoptera megistocarpa",NA,NA,NA
5892,"CR",31894,"Anisoptera reticulata",NA,NA,NA
5892,"CR",33084,"Anisoptera thurifera ssp. thurifera","thurifera","ssp.",NA
5892,"CR",103633718,"Annesorhiza laticostata",NA,NA,NA
5892,"CR",42817,"Annona ecuadorensis",NA,NA,NA
5892,"CR",107250314,"Annona ferruginea",NA,NA,NA
5892,"CR",42818,"Annona hystricoides",NA,NA,NA
5892,"CR",42819,"Annona manabiensis",NA,NA,NA
5892,"CR",32531,"Anodendron rhinosporum",NA,NA,NA
5892,"CR",184637,"Anodonta lucasi",NA,NA,NA
5892,"CR",184606,"Anodonta pallaryi",NA,NA,NA
5892,"CR",190943,"Anodonthyla theoi",NA,NA,NA
5892,"CR",190944,"Anodonthyla vallani",NA,NA,NA
5892,"CR",22685527,"Anodorhynchus glaucus",NA,NA,NA
5892,"CR",43919,"Anogramma ascensionis",NA,NA,NA
5892,"CR",178278,"Anolis juangundlachi",NA,NA,NA
5892,"CR",1319,"Anolis roosevelti",NA,NA,NA
5892,"CR",47709755,"Anonconotus apenninigenus",NA,NA,NA
5892,"CR",61617,"Anthemis glaberrima",NA,NA,NA
5892,"CR",22704415,"Anthochaera phrygia",NA,NA,NA
5892,"CR",39523,"Anthonotha leptorrhachis",NA,NA,NA
5892,"CR",22682447,"Anthracoceros montani",NA,NA,NA
5892,"CR",42882,"Anthurium coerulescens",NA,NA,NA
5892,"CR",42893,"Anthurium eggersii",NA,NA,NA
5892,"CR",42918,"Anthurium linguifolium",NA,NA,NA
5892,"CR",42980,"Anthurium tenuicaule",NA,NA,NA
5892,"CR",22728410,"Antilophia bokermanni",NA,NA,NA
5892,"CR",161946,"Antirrhinum charidemi",NA,NA,NA
5892,"CR",199526,"Antisolabis seychellensis",NA,NA,NA
5892,"CR",1784,"Antrisocopia prehensilis",NA,NA,NA
5892,"CR",22713719,"Apalis fuscigularis",NA,NA,NA
5892,"CR",1820,"Apalone spinifera ssp. atra","atra","ssp.",NA
5892,"CR",135600,"Aphanius almiriensis",NA,NA,NA
5892,"CR",19483002,"Aphanius danfordii",NA,NA,NA
5892,"CR",182964,"Aphanius saourensis",NA,NA,NA
5892,"CR",60411,"Aphanius sirhani",NA,NA,NA
5892,"CR",1850,"Aphanius transgrediens",NA,NA,NA
5892,"CR",80351408,"Aphistogoniulus corallipes",NA,NA,NA
5892,"CR",22702156,"Aphrastura masafucrae",NA,NA,NA
5892,"CR",58693882,"Aphyolebias claudiae",NA,NA,NA
5892,"CR",58084362,"Apinagia peruviana",NA,NA,NA
5892,"CR",61608,"Apium bermejoi",NA,NA,NA
5892,"CR",60325,"Aplocheilichthys sp. nov. 'Baringo'",NA,NA,NA
5892,"CR",22710490,"Aplonis pelzelni",NA,NA,NA
5892,"CR",196153,"Apolania segmentata",NA,NA,NA
5892,"CR",88495017,"Aponogeton dioecus",NA,NA,NA
5892,"CR",88495231,"Aponogeton masoalaensis",NA,NA,NA
5892,"CR",103186194,"Aporodrilus mortenseni",NA,NA,NA
5892,"CR",110084781,"Aporrhiza multijuga",NA,NA,NA
5892,"CR",38005,"Aporusa fusiformis",NA,NA,NA
5892,"CR",49830106,"Aposturisoma myriodon",NA,NA,NA
5892,"CR",1933,"Aproteles bulmerae",NA,NA,NA
5892,"CR",1950,"Aquadulcaris pheronyx",NA,NA,NA
5892,"CR",32814,"Aquilaria crassna",NA,NA,NA
5892,"CR",31810,"Aquilaria rostrata",NA,NA,NA
5892,"CR",61671,"Aquilegia barbaricina",NA,NA,NA
5892,"CR",61672,"Aquilegia nuragica",NA,NA,NA
5892,"CR",59391,"Aquiloeurycea praecellens",NA,NA,NA
5892,"CR",61911,"Aquiloeurycea quetzalanensis",NA,NA,NA
5892,"CR",61629,"Arabis kennedyae",NA,NA,NA
5892,"CR",199560,"Arachnocephalus medvedevi",NA,NA,NA
5892,"CR",46003,"Arachnothryx chimboracensis",NA,NA,NA
5892,"CR",22685542,"Ara glaucogularis",NA,NA,NA
5892,"CR",32975,"Araucaria angustifolia",NA,NA,NA
5892,"CR",30987,"Araucaria nemorosa",NA,NA,NA
5892,"CR",22697021,"Ardea insignis",NA,NA,NA
5892,"CR",22691932,"Ardeotis nigriceps",NA,NA,NA
5892,"CR",37906,"Ardisia byrsonimae",NA,NA,NA
5892,"CR",110082733,"Ardisia dom",NA,NA,NA
5892,"CR",39527,"Ardisia etindensis",NA,NA,NA
5892,"CR",39528,"Ardisia oligantha",NA,NA,NA
5892,"CR",39529,"Ardisia schlechteri",NA,NA,NA
5892,"CR",61633,"Arenaria bolosii",NA,NA,NA
5892,"CR",61634,"Arenaria nevadensis",NA,NA,NA
5892,"CR",43576,"Arenaria radians",NA,NA,NA
5892,"CR",110079335,"Argocoffeopsis fosimondi",NA,NA,NA
5892,"CR",162058,"Argyranthemum winteri",NA,NA,NA
5892,"CR",44113,"Argyroxiphium kauense",NA,NA,NA
5892,"CR",44158,"Argyroxiphium sandwicense subsp. sandwicense","sandwicense","subsp.",NA
5892,"CR",196745,"Ariadna ustulata",NA,NA,NA
5892,"CR",44632,"Arinia boreoborneensis",NA,NA,NA
5892,"CR",44636,"Arinia dentifera",NA,NA,NA
5892,"CR",44635,"Arinia oviformis",NA,NA,NA
5892,"CR",44634,"Arinia simplex",NA,NA,NA
5892,"CR",40958,"Ariocarpus bravoanus ssp. bravoanus","bravoanus","ssp.",NA
5892,"CR",95947515,"Arion luisae",NA,NA,NA
5892,"CR",54084606,"Arisaema heterocephalum subsp. okinawaense","okinawaense","subsp.",NA
5892,"CR",54081976,"Arisaema kawashimae",NA,NA,NA
5892,"CR",201762,"Arisaema rostratum",NA,NA,NA
5892,"CR",203171,"Aristelliger reyesi",NA,NA,NA
5892,"CR",203778,"Aristogeitonia gabonica",NA,NA,NA
5892,"CR",46530,"Aristolochia utriformis",NA,NA,NA
5892,"CR",46531,"Aristolochia westlandii",NA,NA,NA
5892,"CR",44461,"Arius festinus",NA,NA,NA
5892,"CR",44462,"Arius uncinatus",NA,NA,NA
5892,"CR",162004,"Armeria berlengensis",NA,NA,NA
5892,"CR",162344,"Armeria helodes",NA,NA,NA
5892,"CR",2116,"Armsia petasus",NA,NA,NA
5892,"CR",20639917,"Aroegas nigroornatus",NA,NA,NA
5892,"CR",55104,"Aromobates leopardalis",NA,NA,NA
5892,"CR",55257,"Aromobates meridensis",NA,NA,NA
5892,"CR",55040,"Aromobates nocturnus",NA,NA,NA
5892,"CR",184173,"Arrojadoa albiflora",NA,NA,NA
5892,"CR",152782,"Arrojadoa marylaniae",NA,NA,NA
5892,"CR",158403,"Artabotrys modestus ssp. modestus","modestus","ssp.",NA
5892,"CR",165208,"Artemisia insipida",NA,NA,NA
5892,"CR",91150858,"Artemisia kauaiensis",NA,NA,NA
5892,"CR",174664,"Arthroleptella rugosa",NA,NA,NA
5892,"CR",61860,"Arthroleptella subvoce",NA,NA,NA
5892,"CR",2119,"Arthroleptides dutoiti",NA,NA,NA
5892,"CR",175360,"Arthroleptis kidogo",NA,NA,NA
5892,"CR",16770720,"Arthroleptis kutogundua",NA,NA,NA
5892,"CR",54377,"Arthroleptis nikeae",NA,NA,NA
5892,"CR",54389,"Arthroleptis troglodytes",NA,NA,NA
5892,"CR",103771879,"Artisornis moreaui",NA,NA,NA
5892,"CR",20659685,"Arytropteris pondo",NA,NA,NA
5892,"CR",54141959,"Asarum gusk",NA,NA,NA
5892,"CR",54142129,"Asarum monodoriflorum",NA,NA,NA
5892,"CR",54142204,"Asarum okinawense",NA,NA,NA
5892,"CR",54142278,"Asarum pellucidum",NA,NA,NA
5892,"CR",62698341,"Asarum tabatanum",NA,NA,NA
5892,"CR",200697,"Asclepias kamerunensis",NA,NA,NA
5892,"CR",46296,"Ascoglossum calopterum",NA,NA,NA
5892,"CR",103635724,"Aspalathus cliffortiifolia",NA,NA,NA
5892,"CR",103636267,"Aspalathus repens",NA,NA,NA
5892,"CR",44265,"Aspatharia divaricata",NA,NA,NA
